time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(77, 6)",6,29
1,D2,"(54, 58)",1,25
2,D3,"(16, 56)",0,14
3,D4,"(69, 53)",0,30
6,D5,"(91, 63)",8,24
7,D6,"(52, 25)",4,17
8,D7,"(31, 45)",4,15
9,D8,"(72, 94)",4,27
11,D9,"(71, 70)",1,16
14,D10,"(4, 97)",6,10
15,D11,"(84, 52)",8,13
16,D12,"(34, 43)",2,18
17,D13,"(28, 79)",3,23
18,D14,"(50, 25)",9,15
20,D15,"(16, 76)",8,26
23,D16,"(1, 68)",7,23
25,D17,"(58, 12)",0,24
26,D18,"(18, 61)",0,16
27,D19,"(58, 4)",6,18
30,D20,"(38, 3)",7,10
31,D21,"(76, 18)",2,18
33,D22,"(12, 66)",3,28
35,D23,"(39, 1)",2,23
36,D24,"(36, 88)",0,16
37,D25,"(31, 26)",7,17
38,D26,"(12, 94)",0,21
39,D27,"(95, 38)",3,29
40,D28,"(30, 14)",8,28
44,D29,"(65, 36)",8,18
46,D30,"(10, 32)",3,16
48,D31,"(99, 10)",9,24
54,D32,"(37, 83)",3,28
55,D33,"(96, 15)",1,22
57,D34,"(14, 58)",8,14
59,D35,"(87, 40)",2,27
61,D36,"(64, 15)",2,30
62,D37,"(51, 2)",0,13
66,D38,"(26, 59)",2,26
67,D39,"(76, 83)",4,23
68,D40,"(62, 40)",5,13
70,D41,"(39, 11)",8,26
71,D42,"(90, 15)",8,25
72,D43,"(38, 61)",8,10
73,D44,"(78, 68)",4,25
75,D45,"(8, 68)",3,17
76,D46,"(95, 72)",1,21
77,D47,"(11, 32)",4,18
78,D48,"(63, 96)",9,28
81,D49,"(49, 69)",7,29
82,D50,"(33, 95)",6,12
83,D51,"(74, 36)",2,10
84,D52,"(58, 12)",6,29
86,D53,"(34, 29)",5,10
89,D54,"(19, 44)",2,10
93,D55,"(48, 9)",6,13
97,D56,"(76, 63)",3,21
98,D57,"(6, 25)",7,24
