time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(55, 39)",3,21
4,D2,"(29, 40)",9,29
5,D3,"(42, 38)",4,14
7,D4,"(55, 72)",3,27
8,D5,"(43, 9)",3,27
9,D6,"(81, 58)",5,16
10,D7,"(17, 98)",4,22
12,D8,"(38, 31)",4,23
13,D9,"(21, 22)",4,26
19,D10,"(75, 65)",1,17
21,D11,"(67, 87)",1,16
22,D12,"(28, 9)",2,26
23,D13,"(20, 50)",8,21
25,D14,"(67, 56)",2,26
27,D15,"(26, 45)",9,26
28,D16,"(89, 59)",4,30
30,D17,"(93, 12)",4,23
32,D18,"(15, 94)",4,14
33,D19,"(93, 58)",6,22
37,D20,"(78, 78)",5,21
39,D21,"(28, 31)",9,19
45,D22,"(89, 34)",5,24
47,D23,"(79, 23)",3,14
48,D24,"(71, 67)",2,29
49,D25,"(56, 53)",9,24
51,D26,"(53, 26)",3,23
53,D27,"(0, 96)",1,25
55,D28,"(75, 97)",7,24
56,D29,"(91, 16)",9,23
58,D30,"(74, 12)",6,13
60,D31,"(79, 97)",7,11
61,D32,"(82, 9)",5,30
63,D33,"(55, 38)",7,29
64,D34,"(77, 79)",8,23
67,D35,"(41, 44)",2,22
68,D36,"(69, 40)",4,29
69,D37,"(94, 26)",5,27
73,D38,"(98, 1)",9,21
76,D39,"(88, 47)",8,26
78,D40,"(24, 20)",4,11
79,D41,"(4, 52)",8,27
81,D42,"(64, 93)",2,17
84,D43,"(72, 65)",2,26
85,D44,"(10, 36)",8,25
86,D45,"(89, 93)",4,18
87,D46,"(56, 60)",8,22
88,D47,"(40, 11)",2,15
89,D48,"(72, 92)",6,19
91,D49,"(41, 16)",9,23
92,D50,"(10, 42)",6,29
94,D51,"(94, 15)",2,16
95,D52,"(88, 56)",0,19
97,D53,"(48, 4)",5,23
98,D54,"(55, 53)",1,18
99,D55,"(92, 32)",5,21
