time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(17, 85)",1,22
2,D2,"(98, 8)",3,24
3,D3,"(68, 40)",6,29
4,D4,"(79, 24)",0,16
6,D5,"(22, 78)",8,17
7,D6,"(67, 25)",8,19
8,D7,"(72, 34)",6,29
9,D8,"(83, 83)",0,22
11,D9,"(26, 63)",1,11
12,D10,"(14, 41)",0,23
16,D11,"(20, 50)",5,19
17,D12,"(31, 38)",1,26
19,D13,"(0, 68)",1,30
20,D14,"(5, 10)",4,19
23,D15,"(6, 60)",2,18
25,D16,"(74, 84)",2,24
27,D17,"(78, 78)",5,12
28,D18,"(20, 44)",9,27
29,D19,"(21, 35)",4,22
31,D20,"(65, 94)",6,26
32,D21,"(53, 37)",0,14
33,D22,"(50, 95)",7,17
38,D23,"(13, 41)",8,23
39,D24,"(100, 15)",4,11
40,D25,"(21, 88)",4,15
41,D26,"(59, 67)",5,24
46,D27,"(99, 18)",1,13
47,D28,"(18, 55)",2,20
48,D29,"(65, 52)",7,27
49,D30,"(81, 3)",6,28
52,D31,"(56, 80)",3,13
53,D32,"(46, 93)",2,27
54,D33,"(50, 64)",6,27
56,D34,"(61, 40)",2,15
57,D35,"(38, 20)",4,30
59,D36,"(99, 5)",7,27
61,D37,"(70, 100)",6,12
62,D38,"(74, 70)",4,26
63,D39,"(81, 36)",8,30
67,D40,"(51, 57)",5,23
70,D41,"(70, 35)",6,14
71,D42,"(70, 14)",4,26
73,D43,"(60, 24)",3,25
74,D44,"(20, 72)",6,16
75,D45,"(57, 99)",9,28
76,D46,"(35, 59)",7,14
77,D47,"(87, 74)",0,20
79,D48,"(1, 0)",9,17
80,D49,"(95, 58)",7,15
82,D50,"(87, 1)",1,24
83,D51,"(91, 39)",9,21
86,D52,"(3, 65)",2,13
88,D53,"(38, 17)",8,21
89,D54,"(77, 18)",8,21
91,D55,"(68, 71)",3,14
92,D56,"(86, 26)",5,28
97,D57,"(75, 85)",6,28
98,D58,"(94, 70)",0,25
99,D59,"(58, 67)",9,12
