time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(36, 50)",7,12
2,D2,"(82, 5)",0,30
3,D3,"(27, 36)",9,20
6,D4,"(84, 32)",5,13
8,D5,"(11, 40)",4,28
10,D6,"(33, 64)",1,24
23,D7,"(62, 84)",8,20
29,D8,"(80, 47)",8,12
31,D9,"(32, 60)",0,11
34,D10,"(74, 6)",2,15
38,D11,"(63, 69)",0,11
41,D12,"(16, 86)",0,17
45,D13,"(99, 30)",2,16
47,D14,"(13, 23)",1,11
48,D15,"(53, 58)",1,22
50,D16,"(50, 28)",8,14
51,D17,"(34, 100)",6,20
54,D18,"(37, 13)",2,11
55,D19,"(3, 79)",5,24
56,D20,"(6, 22)",9,20
58,D21,"(25, 32)",0,10
59,D22,"(96, 83)",4,28
64,D23,"(83, 63)",0,29
65,D24,"(76, 99)",6,11
67,D25,"(21, 69)",0,25
69,D26,"(12, 15)",6,28
70,D27,"(52, 16)",7,15
71,D28,"(30, 94)",7,24
74,D29,"(75, 97)",7,19
75,D30,"(29, 96)",5,27
76,D31,"(49, 37)",1,24
77,D32,"(68, 21)",8,28
82,D33,"(16, 73)",1,21
85,D34,"(48, 18)",5,29
86,D35,"(65, 73)",4,24
88,D36,"(37, 71)",4,29
93,D37,"(39, 30)",3,28
94,D38,"(8, 89)",8,21
95,D39,"(39, 57)",0,25
97,D40,"(15, 76)",9,10
