time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(88, 92)",7,12
8,D2,"(12, 28)",9,22
11,D3,"(8, 24)",5,10
14,D4,"(72, 79)",5,29
16,D5,"(46, 69)",0,17
17,D6,"(34, 97)",3,24
19,D7,"(56, 41)",8,28
20,D8,"(25, 76)",9,21
21,D9,"(32, 92)",3,24
23,D10,"(26, 76)",7,14
26,D11,"(40, 70)",0,28
28,D12,"(38, 26)",1,16
29,D13,"(89, 83)",0,21
32,D14,"(23, 46)",9,23
35,D15,"(46, 18)",2,14
37,D16,"(9, 67)",3,19
39,D17,"(1, 50)",6,16
40,D18,"(65, 77)",1,27
43,D19,"(50, 51)",3,21
45,D20,"(86, 100)",6,13
46,D21,"(64, 15)",0,14
48,D22,"(40, 66)",5,27
52,D23,"(69, 25)",1,27
53,D24,"(83, 51)",0,21
54,D25,"(37, 11)",6,16
55,D26,"(75, 43)",9,10
56,D27,"(21, 32)",9,12
58,D28,"(27, 22)",7,22
59,D29,"(62, 92)",2,22
60,D30,"(15, 80)",9,20
61,D31,"(36, 40)",5,17
62,D32,"(55, 41)",8,24
64,D33,"(97, 67)",2,15
68,D34,"(88, 9)",9,11
72,D35,"(31, 78)",9,12
73,D36,"(33, 66)",4,27
74,D37,"(94, 60)",6,22
76,D38,"(73, 94)",1,27
77,D39,"(35, 49)",7,11
79,D40,"(6, 48)",3,25
80,D41,"(72, 43)",5,10
82,D42,"(43, 86)",7,15
84,D43,"(3, 4)",1,22
89,D44,"(30, 24)",4,12
91,D45,"(6, 24)",8,12
92,D46,"(30, 13)",1,22
93,D47,"(29, 54)",8,30
94,D48,"(70, 28)",6,27
97,D49,"(27, 64)",6,29
99,D50,"(37, 73)",1,20
