time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(84, 96)",8,30
1,D2,"(27, 54)",8,14
4,D3,"(44, 24)",6,11
6,D4,"(39, 33)",0,10
7,D5,"(85, 20)",5,16
8,D6,"(43, 39)",9,17
9,D7,"(82, 10)",5,16
10,D8,"(31, 69)",7,10
11,D9,"(32, 80)",4,11
12,D10,"(89, 40)",6,19
14,D11,"(1, 34)",4,24
16,D12,"(8, 31)",2,13
17,D13,"(56, 95)",8,10
19,D14,"(52, 25)",3,20
22,D15,"(22, 33)",2,13
27,D16,"(54, 62)",3,27
28,D17,"(36, 29)",2,27
29,D18,"(66, 26)",6,16
30,D19,"(66, 30)",2,30
33,D20,"(36, 53)",6,10
34,D21,"(34, 18)",8,27
36,D22,"(53, 86)",5,21
37,D23,"(83, 76)",4,12
38,D24,"(11, 78)",6,25
39,D25,"(58, 75)",2,14
40,D26,"(73, 16)",9,13
41,D27,"(45, 87)",4,21
46,D28,"(22, 69)",1,13
47,D29,"(86, 10)",9,10
48,D30,"(89, 19)",2,17
53,D31,"(48, 1)",1,23
54,D32,"(42, 18)",5,17
55,D33,"(62, 62)",6,27
59,D34,"(40, 18)",2,27
64,D35,"(64, 98)",7,29
66,D36,"(29, 36)",4,12
67,D37,"(89, 63)",9,12
68,D38,"(97, 8)",8,25
75,D39,"(42, 16)",2,23
77,D40,"(87, 36)",3,30
78,D41,"(76, 82)",8,26
88,D42,"(31, 46)",2,22
95,D43,"(72, 43)",3,10
97,D44,"(18, 90)",1,22
