time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(90, 91)",6,26
1,D2,"(92, 13)",6,14
2,D3,"(54, 60)",7,20
7,D4,"(26, 52)",1,29
8,D5,"(51, 33)",1,16
9,D6,"(6, 49)",4,10
10,D7,"(38, 4)",0,27
11,D8,"(51, 1)",1,17
12,D9,"(82, 92)",0,12
14,D10,"(86, 56)",0,15
18,D11,"(72, 19)",7,13
20,D12,"(86, 12)",8,28
22,D13,"(97, 70)",9,14
23,D14,"(1, 28)",8,13
25,D15,"(54, 10)",1,20
27,D16,"(55, 23)",3,18
28,D17,"(37, 51)",6,18
29,D18,"(93, 34)",3,26
30,D19,"(84, 53)",1,21
31,D20,"(100, 78)",7,21
32,D21,"(41, 20)",2,15
33,D22,"(99, 51)",9,23
34,D23,"(63, 95)",1,26
35,D24,"(9, 31)",1,10
37,D25,"(5, 0)",4,12
38,D26,"(10, 43)",9,14
41,D27,"(2, 14)",1,17
44,D28,"(20, 85)",4,24
48,D29,"(0, 78)",5,10
55,D30,"(86, 56)",0,30
57,D31,"(65, 10)",3,20
59,D32,"(60, 8)",5,16
60,D33,"(56, 85)",4,24
61,D34,"(6, 22)",8,26
63,D35,"(79, 11)",1,16
65,D36,"(44, 67)",2,16
68,D37,"(4, 24)",4,30
70,D38,"(41, 32)",4,11
71,D39,"(97, 49)",5,15
72,D40,"(31, 99)",5,27
75,D41,"(5, 52)",3,11
78,D42,"(6, 22)",6,23
79,D43,"(46, 38)",1,13
82,D44,"(22, 65)",1,19
83,D45,"(85, 72)",5,17
84,D46,"(37, 43)",0,27
85,D47,"(77, 62)",3,10
86,D48,"(65, 32)",6,10
87,D49,"(18, 52)",9,22
88,D50,"(17, 16)",8,15
89,D51,"(66, 71)",2,26
91,D52,"(58, 79)",8,25
94,D53,"(51, 2)",2,28
96,D54,"(74, 59)",9,21
98,D55,"(43, 58)",7,24
