time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(17, 52)",6,20
3,D2,"(54, 60)",8,18
7,D3,"(39, 91)",0,27
8,D4,"(80, 75)",7,26
9,D5,"(82, 71)",2,18
10,D6,"(81, 43)",7,21
11,D7,"(45, 89)",4,17
12,D8,"(36, 29)",1,30
13,D9,"(53, 100)",5,13
19,D10,"(35, 18)",5,26
20,D11,"(9, 70)",1,13
21,D12,"(33, 70)",8,10
23,D13,"(69, 87)",0,15
26,D14,"(60, 86)",7,28
28,D15,"(93, 74)",0,26
30,D16,"(21, 48)",7,21
31,D17,"(2, 97)",2,20
33,D18,"(52, 46)",2,11
35,D19,"(83, 81)",7,22
37,D20,"(71, 7)",3,13
39,D21,"(94, 50)",0,27
42,D22,"(35, 38)",1,28
43,D23,"(63, 91)",3,16
46,D24,"(92, 95)",8,22
47,D25,"(100, 2)",1,12
49,D26,"(41, 25)",7,16
50,D27,"(74, 76)",8,16
52,D28,"(18, 62)",7,29
53,D29,"(95, 55)",3,10
54,D30,"(21, 48)",3,23
60,D31,"(28, 24)",1,28
68,D32,"(27, 58)",0,15
70,D33,"(53, 73)",4,22
71,D34,"(78, 71)",5,16
74,D35,"(84, 53)",8,13
76,D36,"(1, 62)",3,18
82,D37,"(89, 24)",4,24
84,D38,"(5, 6)",8,29
86,D39,"(52, 95)",4,27
88,D40,"(89, 80)",6,18
89,D41,"(57, 34)",0,28
91,D42,"(19, 18)",6,28
92,D43,"(55, 54)",2,18
93,D44,"(22, 82)",9,24
95,D45,"(19, 33)",0,15
96,D46,"(98, 11)",6,26
97,D47,"(41, 95)",3,22
99,D48,"(0, 5)",9,10
