time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(89, 87)",8,13
5,E2,"(27, 38)",6,19
6,E3,"(97, 64)",3,10
7,E4,"(31, 100)",2,29
12,E5,"(81, 47)",9,10
13,E6,"(96, 36)",4,25
17,E7,"(94, 32)",1,18
18,E8,"(16, 31)",1,22
20,E9,"(13, 38)",0,26
21,E10,"(2, 92)",0,11
25,E11,"(68, 62)",2,26
28,E12,"(9, 87)",0,22
31,E13,"(39, 25)",7,25
33,E14,"(14, 14)",6,27
35,E15,"(75, 42)",6,21
36,E16,"(56, 44)",2,27
38,E17,"(15, 63)",1,28
39,E18,"(78, 90)",3,16
40,E19,"(19, 0)",8,20
41,E20,"(37, 36)",8,29
43,E21,"(1, 50)",4,11
44,E22,"(95, 20)",1,12
45,E23,"(17, 20)",6,12
46,E24,"(18, 96)",4,21
47,E25,"(94, 8)",3,29
50,E26,"(41, 55)",1,28
51,E27,"(18, 3)",8,24
52,E28,"(34, 28)",0,29
58,E29,"(46, 97)",1,25
61,E30,"(10, 75)",9,15
62,E31,"(1, 54)",2,30
65,E32,"(11, 56)",3,22
66,E33,"(23, 28)",3,11
67,E34,"(86, 17)",8,19
68,E35,"(73, 38)",6,25
70,E36,"(62, 49)",5,12
71,E37,"(89, 57)",4,20
73,E38,"(29, 88)",7,15
75,E39,"(16, 63)",3,21
76,E40,"(10, 78)",1,29
82,E41,"(74, 24)",9,11
84,E42,"(8, 59)",7,24
87,E43,"(7, 62)",1,22
91,E44,"(30, 42)",4,28
