time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(88, 30)",9,15
3,D2,"(92, 4)",6,20
5,D3,"(17, 4)",0,15
7,D4,"(36, 98)",9,17
8,D5,"(4, 22)",9,19
9,D6,"(62, 90)",8,18
11,D7,"(39, 66)",4,15
14,D8,"(33, 63)",2,20
15,D9,"(65, 2)",3,21
20,D10,"(31, 11)",7,29
24,D11,"(51, 38)",4,19
25,D12,"(10, 66)",1,16
26,D13,"(84, 41)",1,16
27,D14,"(27, 92)",4,25
28,D15,"(66, 12)",1,13
34,D16,"(58, 66)",2,18
38,D17,"(3, 100)",8,17
39,D18,"(28, 63)",8,12
41,D19,"(64, 19)",5,17
43,D20,"(3, 37)",1,11
46,D21,"(26, 14)",4,20
47,D22,"(56, 56)",3,26
48,D23,"(61, 69)",2,26
49,D24,"(65, 71)",3,11
51,D25,"(91, 15)",2,30
52,D26,"(87, 65)",3,19
53,D27,"(41, 97)",3,17
55,D28,"(5, 31)",9,23
58,D29,"(27, 82)",1,27
59,D30,"(64, 49)",7,18
62,D31,"(95, 35)",6,11
63,D32,"(85, 69)",6,10
64,D33,"(74, 81)",0,11
69,D34,"(89, 20)",0,17
70,D35,"(90, 56)",9,19
72,D36,"(37, 37)",6,29
73,D37,"(7, 100)",2,27
74,D38,"(100, 56)",9,25
76,D39,"(76, 76)",8,29
79,D40,"(91, 6)",1,29
80,D41,"(84, 24)",4,24
89,D42,"(45, 7)",5,23
91,D43,"(31, 82)",6,11
92,D44,"(89, 100)",5,25
93,D45,"(26, 93)",8,11
94,D46,"(4, 77)",0,13
96,D47,"(88, 58)",2,11
97,D48,"(84, 51)",3,13
98,D49,"(81, 38)",4,20
99,D50,"(1, 36)",2,26
