time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(34, 48)",0,22
2,D2,"(25, 81)",9,12
3,D3,"(74, 35)",5,17
6,D4,"(34, 83)",5,17
8,D5,"(16, 28)",2,26
11,D6,"(56, 59)",5,12
13,D7,"(64, 37)",7,24
14,D8,"(25, 74)",4,21
15,D9,"(52, 54)",1,16
16,D10,"(52, 6)",5,28
17,D11,"(54, 95)",7,14
18,D12,"(66, 73)",5,14
19,D13,"(64, 80)",3,13
20,D14,"(92, 81)",4,11
22,D15,"(62, 22)",3,13
23,D16,"(77, 58)",6,15
25,D17,"(50, 11)",6,21
28,D18,"(94, 47)",7,23
29,D19,"(91, 63)",2,29
32,D20,"(26, 27)",7,21
35,D21,"(36, 24)",3,19
36,D22,"(54, 76)",4,20
37,D23,"(56, 23)",4,10
39,D24,"(38, 47)",9,12
41,D25,"(8, 99)",6,28
43,D26,"(87, 40)",8,20
48,D27,"(22, 92)",1,14
49,D28,"(37, 12)",9,26
50,D29,"(6, 14)",5,20
51,D30,"(6, 35)",6,20
52,D31,"(12, 22)",4,19
53,D32,"(55, 61)",3,12
54,D33,"(39, 53)",5,19
55,D34,"(93, 45)",0,29
56,D35,"(5, 7)",9,17
57,D36,"(54, 48)",3,15
58,D37,"(83, 43)",7,28
59,D38,"(53, 78)",8,24
60,D39,"(97, 28)",1,24
63,D40,"(83, 47)",4,12
68,D41,"(97, 14)",1,29
71,D42,"(98, 8)",5,27
72,D43,"(36, 1)",7,12
73,D44,"(29, 27)",9,17
75,D45,"(65, 60)",3,28
76,D46,"(47, 5)",4,26
77,D47,"(4, 28)",2,14
81,D48,"(55, 69)",9,14
85,D49,"(6, 31)",1,26
86,D50,"(74, 77)",3,23
87,D51,"(76, 60)",1,30
89,D52,"(45, 96)",3,10
92,D53,"(83, 28)",9,10
93,D54,"(45, 79)",0,20
95,D55,"(22, 58)",8,23
99,D56,"(90, 52)",5,10
