time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(90, 93)",8,10
1,D2,"(64, 28)",3,24
4,D3,"(5, 55)",5,26
5,D4,"(75, 14)",3,25
6,D5,"(97, 35)",7,10
8,D6,"(46, 63)",5,24
12,D7,"(9, 23)",0,26
14,D8,"(100, 97)",6,10
17,D9,"(89, 36)",2,16
20,D10,"(89, 8)",6,19
24,D11,"(43, 100)",1,26
25,D12,"(88, 34)",9,25
27,D13,"(57, 80)",6,21
28,D14,"(73, 37)",9,13
29,D15,"(73, 58)",4,28
34,D16,"(28, 79)",9,16
36,D17,"(38, 90)",0,15
38,D18,"(82, 27)",8,27
41,D19,"(66, 0)",4,14
44,D20,"(62, 2)",5,28
47,D21,"(21, 16)",3,17
48,D22,"(55, 39)",8,30
50,D23,"(68, 44)",4,10
53,D24,"(42, 42)",4,16
54,D25,"(67, 92)",5,30
55,D26,"(83, 59)",2,11
59,D27,"(71, 31)",7,28
63,D28,"(84, 74)",0,15
68,D29,"(69, 90)",7,15
70,D30,"(96, 5)",8,30
71,D31,"(21, 96)",2,29
73,D32,"(0, 65)",7,22
74,D33,"(8, 86)",5,19
80,D34,"(90, 49)",5,29
81,D35,"(93, 14)",9,19
82,D36,"(28, 27)",8,17
88,D37,"(39, 64)",9,26
89,D38,"(69, 38)",5,10
91,D39,"(30, 4)",5,18
92,D40,"(40, 12)",5,21
95,D41,"(25, 3)",4,21
97,D42,"(79, 64)",3,21
