time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(48, 79)",0,22
1,D2,"(15, 6)",2,11
2,D3,"(16, 80)",9,29
3,D4,"(24, 44)",2,11
4,D5,"(43, 76)",8,10
8,D6,"(75, 53)",1,13
10,D7,"(77, 72)",8,13
11,D8,"(18, 2)",9,17
12,D9,"(34, 47)",3,13
13,D10,"(2, 6)",0,27
16,D11,"(33, 56)",9,10
17,D12,"(95, 33)",6,12
18,D13,"(51, 33)",2,29
21,D14,"(63, 30)",1,18
23,D15,"(87, 69)",2,13
26,D16,"(64, 9)",4,27
28,D17,"(86, 64)",6,18
29,D18,"(89, 92)",0,19
32,D19,"(5, 54)",8,13
33,D20,"(52, 59)",1,13
35,D21,"(53, 7)",4,11
36,D22,"(79, 49)",4,21
39,D23,"(89, 73)",4,25
40,D24,"(3, 43)",9,28
41,D25,"(47, 29)",1,28
42,D26,"(26, 80)",0,27
43,D27,"(11, 51)",4,25
47,D28,"(82, 65)",0,28
48,D29,"(83, 33)",2,25
51,D30,"(52, 73)",6,24
52,D31,"(99, 37)",3,15
54,D32,"(28, 39)",1,27
57,D33,"(4, 53)",1,30
61,D34,"(49, 35)",3,11
63,D35,"(48, 67)",4,17
64,D36,"(56, 24)",9,20
68,D37,"(57, 50)",5,28
69,D38,"(40, 5)",8,14
72,D39,"(58, 60)",9,13
73,D40,"(29, 95)",9,20
75,D41,"(16, 7)",9,20
77,D42,"(89, 0)",4,16
80,D43,"(97, 63)",7,13
81,D44,"(27, 73)",0,22
88,D45,"(74, 97)",0,24
90,D46,"(16, 57)",5,19
91,D47,"(88, 27)",2,25
92,D48,"(4, 53)",7,29
94,D49,"(51, 33)",2,24
95,D50,"(7, 52)",0,21
96,D51,"(65, 12)",5,19
