time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(5, 11)",0,16
4,D2,"(76, 54)",5,12
5,D3,"(20, 7)",8,11
7,D4,"(76, 77)",2,26
12,D5,"(37, 87)",2,19
13,D6,"(80, 0)",9,19
15,D7,"(23, 2)",3,11
16,D8,"(34, 82)",4,26
17,D9,"(100, 82)",7,16
20,D10,"(68, 48)",0,22
21,D11,"(6, 51)",6,27
22,D12,"(26, 53)",8,23
23,D13,"(13, 76)",7,27
26,D14,"(17, 75)",3,18
31,D15,"(98, 48)",8,24
33,D16,"(46, 85)",2,14
35,D17,"(64, 79)",2,15
38,D18,"(39, 97)",3,18
39,D19,"(77, 100)",5,21
41,D20,"(48, 42)",2,20
42,D21,"(99, 21)",9,13
46,D22,"(9, 77)",7,27
48,D23,"(67, 16)",7,12
49,D24,"(4, 17)",3,20
51,D25,"(95, 28)",7,22
54,D26,"(13, 46)",2,30
56,D27,"(30, 49)",1,15
62,D28,"(50, 1)",5,16
63,D29,"(12, 65)",5,18
64,D30,"(26, 9)",5,18
65,D31,"(13, 91)",9,22
67,D32,"(98, 91)",2,10
68,D33,"(38, 58)",4,26
71,D34,"(87, 8)",3,26
72,D35,"(27, 71)",3,17
73,D36,"(98, 17)",6,15
74,D37,"(99, 65)",4,16
78,D38,"(43, 69)",9,28
80,D39,"(1, 20)",2,16
85,D40,"(66, 93)",8,10
87,D41,"(18, 97)",0,21
88,D42,"(58, 10)",8,20
89,D43,"(8, 20)",5,14
90,D44,"(91, 7)",1,24
91,D45,"(93, 7)",8,27
94,D46,"(48, 3)",9,16
95,D47,"(93, 80)",5,16
96,D48,"(62, 67)",3,16
97,D49,"(12, 61)",9,16
