time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(89, 24)",6,15
3,D2,"(50, 100)",6,17
4,D3,"(70, 37)",2,25
5,D4,"(51, 64)",5,18
7,D5,"(13, 21)",1,11
8,D6,"(8, 15)",9,13
11,D7,"(27, 89)",3,17
12,D8,"(75, 41)",0,21
13,D9,"(10, 13)",9,30
15,D10,"(87, 47)",3,24
17,D11,"(96, 28)",9,19
18,D12,"(22, 24)",8,30
19,D13,"(96, 63)",3,17
21,D14,"(57, 38)",8,11
22,D15,"(48, 23)",4,29
23,D16,"(81, 21)",4,18
25,D17,"(68, 10)",8,26
26,D18,"(53, 55)",0,11
28,D19,"(37, 31)",6,22
33,D20,"(70, 69)",5,16
34,D21,"(20, 78)",6,14
35,D22,"(48, 1)",9,24
36,D23,"(93, 11)",4,22
39,D24,"(23, 10)",6,13
41,D25,"(81, 19)",8,26
43,D26,"(12, 23)",0,10
44,D27,"(24, 91)",1,16
46,D28,"(27, 63)",2,15
50,D29,"(69, 35)",7,24
51,D30,"(7, 50)",5,20
52,D31,"(4, 91)",5,27
54,D32,"(66, 2)",7,14
55,D33,"(93, 9)",1,24
56,D34,"(70, 9)",8,12
57,D35,"(87, 3)",8,20
59,D36,"(82, 58)",3,20
66,D37,"(52, 4)",6,23
68,D38,"(70, 31)",2,17
71,D39,"(53, 93)",4,14
74,D40,"(10, 4)",4,15
75,D41,"(77, 57)",8,26
76,D42,"(32, 1)",3,20
79,D43,"(43, 87)",2,20
80,D44,"(57, 76)",6,16
81,D45,"(4, 72)",3,16
82,D46,"(59, 73)",0,13
86,D47,"(60, 12)",8,17
88,D48,"(12, 43)",7,13
92,D49,"(22, 58)",1,23
93,D50,"(45, 26)",2,29
94,D51,"(62, 11)",0,15
97,D52,"(40, 51)",2,22
