time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(41, 52)",0,17
2,D2,"(20, 51)",7,26
4,D3,"(38, 70)",2,14
5,D4,"(12, 18)",0,10
10,D5,"(100, 15)",2,17
12,D6,"(3, 89)",6,25
13,D7,"(5, 90)",9,30
15,D8,"(75, 32)",4,13
18,D9,"(39, 55)",0,13
19,D10,"(65, 27)",6,14
24,D11,"(52, 31)",1,30
28,D12,"(47, 60)",4,28
30,D13,"(50, 44)",4,13
34,D14,"(65, 73)",5,28
35,D15,"(18, 91)",1,15
36,D16,"(45, 10)",9,18
37,D17,"(92, 16)",4,28
39,D18,"(0, 39)",2,15
41,D19,"(2, 44)",2,30
45,D20,"(57, 48)",7,15
47,D21,"(32, 9)",6,25
54,D22,"(74, 20)",0,11
55,D23,"(19, 79)",8,12
56,D24,"(23, 37)",9,26
58,D25,"(5, 22)",9,12
59,D26,"(50, 44)",8,28
60,D27,"(78, 6)",2,15
61,D28,"(54, 7)",6,26
62,D29,"(69, 28)",5,11
66,D30,"(61, 28)",3,19
71,D31,"(13, 79)",4,13
72,D32,"(41, 72)",5,19
74,D33,"(29, 68)",5,11
75,D34,"(95, 96)",2,15
76,D35,"(81, 4)",3,22
80,D36,"(79, 81)",6,30
81,D37,"(1, 81)",3,22
82,D38,"(28, 7)",9,13
83,D39,"(27, 81)",6,12
84,D40,"(62, 15)",6,25
86,D41,"(46, 26)",7,19
87,D42,"(68, 66)",3,15
90,D43,"(8, 17)",3,15
92,D44,"(7, 48)",9,12
93,D45,"(40, 12)",4,25
95,D46,"(43, 13)",0,28
96,D47,"(8, 14)",6,26
97,D48,"(80, 96)",3,24
98,D49,"(10, 46)",9,24
99,D50,"(60, 11)",1,20
