time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(0, 17)",3,10
2,E2,"(25, 84)",3,24
3,E3,"(15, 2)",0,17
4,E4,"(9, 17)",8,18
6,E5,"(100, 30)",4,20
8,E6,"(38, 98)",8,11
9,E7,"(61, 67)",7,18
10,E8,"(47, 17)",3,28
11,E9,"(74, 35)",5,16
12,E10,"(22, 61)",5,29
13,E11,"(58, 81)",8,16
14,E12,"(69, 51)",1,12
16,E13,"(4, 37)",7,14
17,E14,"(86, 12)",1,28
19,E15,"(58, 27)",6,16
20,E16,"(28, 53)",9,14
22,E17,"(21, 62)",1,19
23,E18,"(83, 64)",2,12
26,E19,"(67, 13)",6,10
27,E20,"(89, 15)",4,24
30,E21,"(65, 75)",8,14
31,E22,"(7, 48)",0,27
32,E23,"(4, 20)",9,20
33,E24,"(27, 21)",9,30
36,E25,"(44, 44)",3,20
39,E26,"(43, 61)",7,28
41,E27,"(82, 9)",5,14
49,E28,"(88, 96)",6,28
51,E29,"(1, 15)",8,17
54,E30,"(33, 24)",2,27
58,E31,"(61, 59)",4,22
62,E32,"(52, 5)",1,28
66,E33,"(10, 54)",5,20
68,E34,"(75, 65)",1,22
69,E35,"(50, 84)",3,25
73,E36,"(40, 67)",1,12
75,E37,"(72, 34)",5,15
77,E38,"(55, 4)",2,20
78,E39,"(27, 88)",1,11
80,E40,"(63, 53)",5,17
81,E41,"(15, 26)",6,10
84,E42,"(49, 96)",9,16
86,E43,"(26, 97)",4,26
88,E44,"(14, 95)",7,10
91,E45,"(95, 6)",2,28
92,E46,"(81, 11)",6,17
99,E47,"(29, 82)",7,16
