time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(36, 90)",9,22
1,D2,"(68, 15)",7,13
3,D3,"(81, 44)",5,27
5,D4,"(59, 47)",5,16
7,D5,"(35, 76)",2,22
8,D6,"(77, 28)",1,27
9,D7,"(72, 98)",8,11
10,D8,"(81, 93)",5,28
11,D9,"(20, 34)",9,14
13,D10,"(48, 90)",2,23
14,D11,"(65, 87)",2,30
15,D12,"(40, 64)",8,13
16,D13,"(6, 61)",7,27
18,D14,"(32, 26)",1,17
19,D15,"(91, 26)",5,15
21,D16,"(0, 69)",9,28
22,D17,"(33, 71)",1,15
25,D18,"(29, 3)",8,26
28,D19,"(71, 91)",7,28
29,D20,"(27, 99)",9,20
30,D21,"(95, 66)",0,28
32,D22,"(51, 3)",8,21
33,D23,"(73, 50)",1,13
38,D24,"(88, 20)",3,13
39,D25,"(50, 75)",7,16
44,D26,"(10, 37)",6,15
45,D27,"(73, 70)",6,23
48,D28,"(92, 60)",9,21
49,D29,"(51, 2)",8,29
51,D30,"(52, 90)",3,27
52,D31,"(74, 97)",7,13
58,D32,"(87, 38)",9,12
60,D33,"(68, 24)",1,22
62,D34,"(99, 47)",6,14
63,D35,"(86, 33)",3,18
64,D36,"(68, 86)",5,14
66,D37,"(99, 12)",5,22
67,D38,"(65, 49)",3,26
69,D39,"(8, 69)",4,11
70,D40,"(83, 90)",3,14
74,D41,"(2, 74)",1,21
75,D42,"(81, 11)",4,19
76,D43,"(87, 5)",9,24
77,D44,"(88, 28)",4,22
78,D45,"(58, 64)",4,25
79,D46,"(43, 42)",0,27
80,D47,"(80, 81)",8,30
81,D48,"(26, 25)",6,20
82,D49,"(5, 83)",8,14
83,D50,"(92, 45)",9,17
84,D51,"(73, 53)",4,23
87,D52,"(74, 39)",8,29
88,D53,"(56, 77)",3,12
91,D54,"(73, 17)",4,24
92,D55,"(90, 80)",3,10
94,D56,"(85, 44)",2,28
97,D57,"(82, 70)",8,17
99,D58,"(33, 27)",5,10
