time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(7, 20)",7,10
3,D2,"(42, 0)",5,23
10,D3,"(64, 87)",0,23
12,D4,"(23, 51)",7,17
13,D5,"(17, 85)",9,30
14,D6,"(22, 76)",0,26
17,D7,"(21, 54)",0,10
19,D8,"(13, 88)",2,15
21,D9,"(12, 61)",7,13
22,D10,"(88, 49)",6,27
23,D11,"(67, 99)",5,19
24,D12,"(57, 26)",3,12
25,D13,"(57, 97)",2,29
30,D14,"(70, 20)",9,12
37,D15,"(46, 82)",8,14
38,D16,"(62, 63)",5,27
42,D17,"(45, 74)",3,21
43,D18,"(84, 81)",0,19
44,D19,"(85, 43)",6,16
45,D20,"(4, 70)",7,10
47,D21,"(4, 86)",3,12
52,D22,"(58, 64)",5,22
55,D23,"(69, 15)",2,28
58,D24,"(17, 26)",3,23
60,D25,"(77, 55)",7,30
61,D26,"(21, 38)",3,25
63,D27,"(29, 78)",4,23
66,D28,"(49, 5)",5,30
67,D29,"(27, 22)",9,21
70,D30,"(94, 8)",9,29
72,D31,"(20, 24)",8,17
73,D32,"(47, 22)",7,25
75,D33,"(57, 100)",5,24
78,D34,"(53, 86)",9,12
79,D35,"(28, 2)",5,13
80,D36,"(96, 35)",2,29
84,D37,"(33, 81)",1,21
85,D38,"(61, 69)",9,15
88,D39,"(49, 67)",3,12
89,D40,"(86, 8)",9,18
90,D41,"(9, 28)",2,28
92,D42,"(72, 54)",2,10
93,D43,"(13, 50)",8,26
94,D44,"(12, 22)",4,18
95,D45,"(78, 59)",5,22
96,D46,"(30, 37)",3,30
97,D47,"(73, 49)",4,27
