time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(38, 65)",9,27
5,E2,"(85, 48)",6,22
6,E3,"(1, 100)",8,18
7,E4,"(51, 43)",7,13
8,E5,"(60, 79)",2,14
9,E6,"(8, 73)",4,20
11,E7,"(41, 58)",0,10
15,E8,"(91, 55)",8,21
17,E9,"(34, 40)",2,23
18,E10,"(42, 78)",0,25
21,E11,"(52, 1)",1,25
22,E12,"(96, 25)",5,23
26,E13,"(16, 92)",9,18
28,E14,"(87, 76)",7,10
29,E15,"(13, 57)",8,20
30,E16,"(47, 15)",1,17
31,E17,"(97, 45)",5,10
35,E18,"(74, 41)",9,15
37,E19,"(83, 27)",7,26
40,E20,"(5, 24)",0,24
42,E21,"(20, 40)",4,30
43,E22,"(35, 76)",8,26
44,E23,"(95, 85)",2,14
47,E24,"(90, 66)",4,16
49,E25,"(15, 53)",7,16
52,E26,"(90, 3)",8,21
53,E27,"(70, 20)",6,21
54,E28,"(87, 97)",5,30
56,E29,"(43, 73)",7,23
57,E30,"(46, 10)",2,21
59,E31,"(21, 3)",2,24
61,E32,"(35, 3)",9,13
62,E33,"(62, 0)",7,11
64,E34,"(7, 75)",1,15
65,E35,"(7, 46)",5,17
66,E36,"(42, 17)",1,17
67,E37,"(41, 28)",6,18
69,E38,"(64, 99)",7,18
73,E39,"(59, 64)",6,11
74,E40,"(40, 96)",2,20
76,E41,"(26, 35)",5,23
78,E42,"(2, 80)",1,15
80,E43,"(48, 26)",0,17
81,E44,"(82, 64)",8,28
83,E45,"(37, 62)",3,14
85,E46,"(21, 14)",2,21
86,E47,"(61, 64)",3,20
88,E48,"(39, 63)",0,20
89,E49,"(60, 71)",9,23
91,E50,"(69, 48)",7,26
92,E51,"(38, 97)",9,25
93,E52,"(74, 66)",2,20
94,E53,"(53, 53)",3,18
95,E54,"(5, 88)",1,10
96,E55,"(42, 96)",7,11
98,E56,"(21, 34)",1,19
99,E57,"(43, 10)",0,16
