time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(14, 57)",1,17
6,E2,"(13, 56)",7,30
7,E3,"(35, 49)",7,30
8,E4,"(31, 24)",9,13
11,E5,"(76, 90)",4,19
12,E6,"(91, 28)",6,17
13,E7,"(92, 84)",2,28
14,E8,"(72, 52)",8,28
15,E9,"(11, 27)",2,13
18,E10,"(42, 56)",6,25
20,E11,"(44, 100)",2,12
26,E12,"(8, 27)",2,30
27,E13,"(43, 10)",4,14
28,E14,"(75, 10)",7,27
30,E15,"(28, 47)",1,19
31,E16,"(1, 47)",5,25
32,E17,"(81, 58)",1,24
34,E18,"(64, 34)",0,15
36,E19,"(41, 63)",5,15
37,E20,"(79, 24)",5,29
38,E21,"(35, 67)",7,23
39,E22,"(30, 37)",9,21
41,E23,"(46, 91)",7,30
44,E24,"(38, 83)",5,29
45,E25,"(8, 82)",0,20
46,E26,"(54, 1)",4,30
47,E27,"(76, 90)",0,24
48,E28,"(14, 100)",7,26
52,E29,"(88, 48)",9,22
53,E30,"(64, 50)",0,28
54,E31,"(36, 69)",8,21
56,E32,"(91, 86)",4,13
59,E33,"(30, 60)",3,26
61,E34,"(79, 88)",1,17
62,E35,"(78, 6)",9,12
63,E36,"(48, 52)",3,30
66,E37,"(100, 37)",8,19
67,E38,"(58, 27)",3,24
68,E39,"(67, 59)",2,12
70,E40,"(15, 92)",4,18
73,E41,"(45, 86)",1,11
74,E42,"(67, 89)",3,26
75,E43,"(68, 26)",9,10
76,E44,"(80, 51)",4,30
78,E45,"(33, 8)",8,30
81,E46,"(52, 17)",4,11
83,E47,"(65, 40)",9,26
84,E48,"(62, 23)",7,17
86,E49,"(29, 42)",4,25
87,E50,"(71, 81)",4,30
88,E51,"(47, 99)",8,15
91,E52,"(4, 38)",6,24
92,E53,"(55, 90)",0,19
93,E54,"(38, 58)",6,28
95,E55,"(97, 6)",6,25
