time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(75, 75)",9,19
2,E2,"(100, 31)",4,26
4,E3,"(27, 78)",1,20
5,E4,"(89, 91)",7,22
6,E5,"(70, 15)",3,16
8,E6,"(56, 60)",6,27
12,E7,"(25, 21)",3,27
14,E8,"(77, 79)",7,25
15,E9,"(67, 64)",9,18
18,E10,"(5, 95)",8,11
19,E11,"(34, 5)",0,13
21,E12,"(74, 18)",1,13
26,E13,"(72, 98)",4,15
27,E14,"(100, 80)",8,16
28,E15,"(75, 85)",1,12
30,E16,"(91, 10)",5,11
31,E17,"(8, 10)",1,12
32,E18,"(23, 24)",0,10
34,E19,"(24, 56)",8,19
36,E20,"(20, 90)",3,17
37,E21,"(41, 41)",3,22
38,E22,"(40, 4)",8,28
40,E23,"(88, 80)",0,18
42,E24,"(45, 39)",1,19
43,E25,"(22, 88)",9,19
46,E26,"(80, 80)",8,16
49,E27,"(20, 25)",8,11
50,E28,"(56, 7)",4,22
51,E29,"(36, 1)",9,17
53,E30,"(49, 93)",7,12
57,E31,"(50, 46)",2,22
59,E32,"(0, 38)",1,28
60,E33,"(3, 65)",8,26
62,E34,"(86, 69)",2,27
65,E35,"(94, 1)",3,20
66,E36,"(57, 35)",2,27
68,E37,"(82, 12)",0,16
71,E38,"(28, 77)",8,10
74,E39,"(57, 41)",3,17
75,E40,"(49, 42)",9,15
76,E41,"(42, 56)",0,23
78,E42,"(30, 24)",4,13
82,E43,"(84, 16)",3,16
83,E44,"(93, 35)",9,15
84,E45,"(66, 6)",2,27
85,E46,"(19, 84)",5,29
88,E47,"(37, 67)",1,17
89,E48,"(15, 26)",8,16
90,E49,"(37, 76)",6,11
92,E50,"(22, 66)",8,15
93,E51,"(61, 29)",1,15
94,E52,"(0, 79)",3,29
98,E53,"(26, 36)",0,23
99,E54,"(16, 4)",2,11
