time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(27, 79)",3,26
2,D2,"(6, 6)",9,29
4,D3,"(24, 34)",7,28
6,D4,"(28, 71)",5,11
7,D5,"(42, 26)",0,17
8,D6,"(18, 82)",2,16
9,D7,"(77, 66)",7,11
10,D8,"(87, 7)",8,26
11,D9,"(59, 59)",5,25
12,D10,"(66, 23)",6,16
15,D11,"(92, 10)",9,26
17,D12,"(21, 98)",2,13
19,D13,"(47, 25)",9,22
21,D14,"(92, 79)",0,11
22,D15,"(49, 37)",3,19
24,D16,"(15, 70)",1,23
26,D17,"(97, 96)",6,15
30,D18,"(42, 81)",7,11
34,D19,"(24, 33)",3,29
36,D20,"(56, 53)",4,22
38,D21,"(87, 23)",1,28
39,D22,"(77, 94)",2,16
40,D23,"(10, 33)",0,14
42,D24,"(47, 61)",8,15
43,D25,"(38, 25)",4,28
51,D26,"(40, 37)",1,20
55,D27,"(52, 57)",2,12
56,D28,"(21, 16)",4,27
57,D29,"(68, 69)",5,20
61,D30,"(71, 50)",0,19
64,D31,"(23, 32)",4,24
68,D32,"(48, 86)",2,12
69,D33,"(63, 4)",9,20
70,D34,"(79, 72)",8,29
71,D35,"(83, 7)",4,23
72,D36,"(8, 46)",5,18
73,D37,"(77, 60)",8,29
74,D38,"(56, 15)",3,18
75,D39,"(38, 12)",8,25
76,D40,"(33, 94)",9,18
78,D41,"(50, 4)",0,17
79,D42,"(11, 52)",1,14
80,D43,"(74, 92)",5,23
85,D44,"(86, 34)",4,10
90,D45,"(60, 42)",4,28
92,D46,"(85, 15)",6,30
94,D47,"(84, 70)",1,21
96,D48,"(83, 21)",7,11
97,D49,"(1, 42)",1,22
