time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(43, 71)",1,19
2,E2,"(24, 20)",0,25
4,E3,"(31, 27)",9,17
5,E4,"(67, 7)",1,18
7,E5,"(72, 63)",0,17
8,E6,"(36, 26)",1,10
9,E7,"(87, 36)",2,18
10,E8,"(46, 50)",5,26
11,E9,"(68, 44)",6,12
14,E10,"(73, 48)",5,21
16,E11,"(13, 30)",4,24
17,E12,"(12, 49)",2,18
20,E13,"(83, 58)",9,12
21,E14,"(28, 60)",2,14
22,E15,"(13, 80)",0,16
24,E16,"(66, 34)",9,17
25,E17,"(65, 4)",9,19
26,E18,"(72, 88)",0,27
28,E19,"(67, 48)",7,29
29,E20,"(97, 45)",2,26
31,E21,"(32, 69)",8,22
35,E22,"(14, 71)",3,21
36,E23,"(22, 56)",6,17
37,E24,"(18, 92)",4,15
38,E25,"(26, 72)",9,24
39,E26,"(7, 7)",0,16
40,E27,"(98, 84)",2,12
41,E28,"(75, 55)",3,16
43,E29,"(63, 70)",3,11
44,E30,"(22, 86)",9,12
48,E31,"(7, 88)",5,22
50,E32,"(84, 0)",5,19
55,E33,"(74, 90)",7,19
56,E34,"(47, 71)",4,27
57,E35,"(38, 49)",8,28
58,E36,"(68, 2)",0,22
59,E37,"(82, 84)",0,24
61,E38,"(33, 51)",6,19
64,E39,"(75, 56)",7,20
67,E40,"(75, 97)",6,26
68,E41,"(62, 23)",9,24
78,E42,"(86, 50)",7,16
79,E43,"(4, 12)",4,16
85,E44,"(93, 3)",3,26
86,E45,"(10, 61)",7,23
90,E46,"(76, 68)",5,16
91,E47,"(85, 49)",4,29
94,E48,"(16, 16)",4,26
98,E49,"(8, 81)",5,19
