time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(82, 7)",4,26
1,D2,"(53, 92)",1,18
5,D3,"(80, 100)",3,15
6,D4,"(57, 54)",9,21
8,D5,"(21, 92)",4,30
9,D6,"(18, 27)",6,16
13,D7,"(61, 7)",2,12
15,D8,"(49, 59)",1,16
16,D9,"(52, 39)",7,10
17,D10,"(26, 15)",2,14
18,D11,"(94, 20)",7,16
19,D12,"(100, 36)",5,25
20,D13,"(46, 81)",4,24
21,D14,"(1, 17)",8,23
22,D15,"(86, 39)",2,10
23,D16,"(44, 33)",2,15
24,D17,"(98, 85)",3,12
25,D18,"(61, 61)",4,19
27,D19,"(5, 96)",6,10
29,D20,"(73, 25)",6,17
30,D21,"(5, 30)",5,22
31,D22,"(3, 89)",5,17
33,D23,"(32, 84)",7,25
34,D24,"(20, 81)",4,10
35,D25,"(69, 18)",9,28
37,D26,"(12, 28)",9,20
38,D27,"(24, 65)",1,11
39,D28,"(95, 62)",8,11
40,D29,"(82, 74)",1,27
41,D30,"(68, 72)",6,26
44,D31,"(74, 35)",0,21
46,D32,"(45, 67)",7,30
52,D33,"(8, 96)",4,24
54,D34,"(88, 78)",8,10
56,D35,"(40, 67)",7,13
57,D36,"(85, 50)",9,28
63,D37,"(55, 1)",1,27
68,D38,"(95, 69)",5,30
70,D39,"(1, 74)",2,28
72,D40,"(10, 23)",6,11
74,D41,"(5, 34)",2,17
76,D42,"(4, 18)",0,16
77,D43,"(29, 28)",8,18
79,D44,"(7, 93)",9,20
80,D45,"(24, 69)",9,28
82,D46,"(41, 42)",4,11
83,D47,"(27, 51)",4,14
84,D48,"(1, 94)",2,26
85,D49,"(88, 75)",1,29
86,D50,"(51, 42)",6,24
88,D51,"(82, 63)",1,29
89,D52,"(44, 81)",8,15
91,D53,"(53, 37)",0,22
92,D54,"(42, 55)",8,23
94,D55,"(8, 74)",7,26
97,D56,"(27, 100)",0,11
