time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(49, 35)",0,19
4,E2,"(48, 44)",6,25
7,E3,"(60, 2)",6,27
11,E4,"(6, 83)",4,10
14,E5,"(62, 94)",4,28
17,E6,"(7, 69)",8,11
18,E7,"(29, 97)",9,16
19,E8,"(93, 17)",5,22
21,E9,"(81, 84)",2,13
25,E10,"(94, 72)",8,25
26,E11,"(34, 15)",5,26
30,E12,"(41, 38)",2,11
36,E13,"(21, 32)",0,21
38,E14,"(64, 73)",6,26
40,E15,"(47, 53)",6,30
42,E16,"(47, 74)",2,24
43,E17,"(42, 94)",2,25
45,E18,"(99, 0)",4,23
49,E19,"(86, 14)",3,15
50,E20,"(85, 49)",0,20
51,E21,"(40, 17)",1,25
52,E22,"(84, 43)",9,12
54,E23,"(15, 51)",5,25
55,E24,"(52, 69)",1,27
57,E25,"(77, 61)",8,25
59,E26,"(22, 83)",8,27
60,E27,"(98, 9)",1,15
62,E28,"(75, 24)",4,17
64,E29,"(61, 40)",6,24
68,E30,"(61, 49)",5,28
70,E31,"(3, 91)",9,21
72,E32,"(12, 0)",3,23
73,E33,"(88, 83)",2,20
76,E34,"(22, 59)",0,26
80,E35,"(54, 39)",4,12
81,E36,"(15, 2)",6,15
84,E37,"(27, 75)",7,10
85,E38,"(76, 29)",5,16
86,E39,"(78, 16)",7,15
87,E40,"(41, 35)",8,30
88,E41,"(16, 70)",4,24
89,E42,"(44, 84)",5,26
91,E43,"(25, 40)",8,16
92,E44,"(85, 28)",1,10
93,E45,"(80, 66)",9,30
94,E46,"(98, 47)",6,18
96,E47,"(96, 10)",2,11
98,E48,"(73, 30)",9,30
99,E49,"(39, 72)",3,25
