time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(66, 67)",6,12
3,D2,"(90, 13)",2,17
4,D3,"(77, 46)",5,14
5,D4,"(50, 50)",4,14
7,D5,"(32, 39)",1,26
8,D6,"(13, 10)",7,14
10,D7,"(24, 37)",3,25
13,D8,"(86, 59)",0,16
14,D9,"(83, 35)",9,28
19,D10,"(89, 65)",3,20
22,D11,"(2, 24)",7,10
25,D12,"(56, 28)",1,16
35,D13,"(35, 86)",0,25
36,D14,"(24, 61)",8,24
40,D15,"(35, 100)",7,24
41,D16,"(15, 31)",1,20
42,D17,"(68, 71)",4,27
44,D18,"(44, 11)",0,19
46,D19,"(96, 53)",0,24
47,D20,"(29, 0)",0,22
48,D21,"(1, 53)",8,17
49,D22,"(71, 49)",0,23
50,D23,"(87, 15)",4,25
51,D24,"(83, 81)",3,10
53,D25,"(94, 76)",8,14
54,D26,"(34, 93)",6,15
55,D27,"(3, 2)",8,28
56,D28,"(62, 57)",3,18
57,D29,"(56, 62)",5,14
59,D30,"(16, 83)",8,27
62,D31,"(44, 91)",3,11
63,D32,"(1, 73)",2,13
65,D33,"(47, 71)",7,26
67,D34,"(91, 62)",5,16
75,D35,"(39, 5)",8,25
76,D36,"(98, 60)",2,27
77,D37,"(22, 59)",9,12
78,D38,"(43, 94)",5,15
80,D39,"(99, 90)",3,15
81,D40,"(8, 20)",6,28
83,D41,"(97, 55)",5,17
85,D42,"(57, 73)",4,14
88,D43,"(73, 18)",2,28
91,D44,"(66, 56)",9,21
92,D45,"(94, 54)",7,28
93,D46,"(81, 79)",7,30
95,D47,"(84, 42)",5,10
99,D48,"(22, 94)",7,11
