time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(67, 39)",1,24
2,D2,"(78, 8)",0,13
3,D3,"(100, 29)",5,28
4,D4,"(66, 57)",1,25
5,D5,"(100, 59)",9,12
11,D6,"(6, 56)",9,24
12,D7,"(40, 99)",4,11
15,D8,"(11, 32)",9,22
17,D9,"(42, 48)",2,14
18,D10,"(28, 89)",9,27
20,D11,"(63, 91)",7,27
21,D12,"(40, 39)",5,13
22,D13,"(44, 14)",1,27
23,D14,"(96, 7)",8,29
27,D15,"(91, 23)",6,17
28,D16,"(84, 6)",6,14
30,D17,"(56, 71)",0,18
34,D18,"(74, 3)",3,22
35,D19,"(43, 28)",1,13
36,D20,"(20, 49)",8,29
37,D21,"(42, 28)",4,30
41,D22,"(42, 45)",0,11
47,D23,"(28, 27)",7,22
48,D24,"(80, 40)",6,15
51,D25,"(50, 17)",8,19
55,D26,"(30, 4)",4,27
56,D27,"(54, 3)",8,20
63,D28,"(42, 56)",6,10
67,D29,"(58, 83)",0,26
70,D30,"(83, 73)",1,14
74,D31,"(34, 24)",2,20
76,D32,"(41, 79)",1,23
77,D33,"(96, 35)",9,20
80,D34,"(58, 96)",6,27
82,D35,"(60, 61)",4,22
83,D36,"(51, 62)",4,14
84,D37,"(34, 32)",1,11
86,D38,"(19, 28)",5,16
87,D39,"(37, 34)",1,21
88,D40,"(97, 22)",4,29
89,D41,"(91, 55)",3,29
90,D42,"(77, 71)",7,26
91,D43,"(44, 57)",1,27
92,D44,"(80, 0)",0,12
94,D45,"(74, 61)",9,19
96,D46,"(83, 61)",2,11
99,D47,"(96, 41)",4,17
