time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(80, 26)",8,13
4,E2,"(93, 59)",5,14
5,E3,"(96, 57)",9,28
10,E4,"(84, 85)",9,13
12,E5,"(77, 72)",7,27
13,E6,"(0, 12)",9,22
14,E7,"(7, 54)",3,15
16,E8,"(93, 22)",0,21
17,E9,"(5, 93)",2,17
18,E10,"(29, 13)",1,16
21,E11,"(3, 70)",6,10
26,E12,"(6, 62)",3,10
28,E13,"(86, 3)",1,19
29,E14,"(66, 54)",7,18
30,E15,"(20, 15)",9,25
31,E16,"(26, 71)",8,16
32,E17,"(97, 29)",5,30
35,E18,"(48, 55)",9,23
37,E19,"(56, 73)",3,15
39,E20,"(100, 29)",3,13
40,E21,"(94, 65)",3,20
44,E22,"(71, 32)",9,21
50,E23,"(14, 32)",5,22
52,E24,"(59, 48)",2,30
53,E25,"(97, 35)",8,10
56,E26,"(64, 47)",5,29
57,E27,"(75, 48)",1,11
60,E28,"(53, 97)",8,10
62,E29,"(80, 75)",0,10
68,E30,"(77, 41)",2,15
72,E31,"(82, 16)",6,14
75,E32,"(81, 43)",8,22
76,E33,"(98, 46)",1,14
79,E34,"(71, 68)",1,13
80,E35,"(92, 82)",6,23
81,E36,"(88, 32)",6,15
84,E37,"(29, 39)",3,15
85,E38,"(91, 52)",9,22
88,E39,"(77, 43)",6,21
95,E40,"(46, 77)",5,26
