time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(37, 10)",4,10
7,D2,"(97, 59)",7,16
9,D3,"(53, 11)",1,10
10,D4,"(29, 80)",1,19
11,D5,"(16, 88)",1,19
14,D6,"(81, 45)",0,11
19,D7,"(93, 40)",6,26
20,D8,"(56, 95)",9,17
22,D9,"(20, 18)",8,24
23,D10,"(42, 38)",0,20
24,D11,"(73, 73)",1,10
25,D12,"(57, 28)",0,19
29,D13,"(37, 16)",3,17
31,D14,"(34, 96)",8,16
33,D15,"(31, 2)",8,17
37,D16,"(47, 73)",8,14
39,D17,"(35, 28)",1,26
41,D18,"(83, 4)",0,11
43,D19,"(93, 68)",0,23
46,D20,"(82, 47)",3,22
47,D21,"(80, 30)",6,13
49,D22,"(10, 38)",6,17
50,D23,"(0, 69)",2,29
54,D24,"(46, 66)",2,24
56,D25,"(22, 84)",6,26
57,D26,"(61, 92)",4,18
61,D27,"(5, 73)",2,29
63,D28,"(3, 24)",1,15
65,D29,"(56, 92)",0,20
66,D30,"(61, 79)",2,13
67,D31,"(16, 42)",3,13
69,D32,"(89, 36)",1,27
74,D33,"(52, 64)",2,28
77,D34,"(24, 96)",5,30
79,D35,"(82, 28)",9,12
80,D36,"(3, 13)",3,25
84,D37,"(80, 24)",4,27
86,D38,"(42, 77)",8,12
88,D39,"(68, 49)",7,17
91,D40,"(78, 11)",5,15
92,D41,"(32, 63)",9,22
93,D42,"(20, 4)",3,16
94,D43,"(66, 66)",3,24
97,D44,"(30, 23)",3,15
99,D45,"(40, 73)",4,19
