time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(48, 95)",3,25
3,E2,"(10, 55)",6,12
6,E3,"(6, 10)",8,30
9,E4,"(33, 44)",6,27
10,E5,"(21, 35)",6,18
11,E6,"(85, 67)",9,19
12,E7,"(51, 70)",2,30
14,E8,"(33, 29)",0,10
16,E9,"(0, 79)",7,23
18,E10,"(55, 51)",1,12
21,E11,"(65, 42)",0,15
22,E12,"(45, 93)",5,18
23,E13,"(21, 78)",5,13
24,E14,"(34, 54)",8,29
25,E15,"(48, 94)",0,28
26,E16,"(68, 0)",1,14
28,E17,"(19, 3)",4,10
29,E18,"(98, 48)",8,19
35,E19,"(51, 29)",8,24
38,E20,"(58, 51)",3,16
42,E21,"(84, 73)",8,22
43,E22,"(84, 40)",6,12
44,E23,"(76, 74)",4,25
45,E24,"(85, 84)",4,19
48,E25,"(6, 87)",9,19
50,E26,"(10, 55)",2,19
51,E27,"(42, 14)",5,18
65,E28,"(84, 72)",4,10
66,E29,"(59, 27)",0,23
67,E30,"(74, 6)",8,21
68,E31,"(52, 69)",2,23
70,E32,"(90, 2)",8,16
71,E33,"(94, 6)",9,22
72,E34,"(62, 7)",2,26
74,E35,"(33, 22)",0,23
75,E36,"(86, 50)",3,17
76,E37,"(4, 18)",4,28
80,E38,"(70, 3)",6,19
81,E39,"(35, 41)",1,18
84,E40,"(78, 71)",0,20
87,E41,"(78, 76)",0,14
88,E42,"(24, 10)",5,30
89,E43,"(24, 3)",9,16
90,E44,"(32, 84)",9,15
91,E45,"(74, 21)",8,13
95,E46,"(64, 3)",1,29
96,E47,"(26, 99)",3,25
97,E48,"(39, 92)",2,11
99,E49,"(77, 44)",0,20
