time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(53, 23)",7,12
3,E2,"(13, 98)",3,21
4,E3,"(31, 26)",9,17
8,E4,"(90, 28)",1,28
9,E5,"(88, 44)",0,17
11,E6,"(3, 16)",2,21
13,E7,"(35, 12)",4,16
14,E8,"(34, 33)",5,18
21,E9,"(66, 20)",9,23
22,E10,"(10, 49)",8,12
23,E11,"(27, 75)",2,14
24,E12,"(96, 7)",0,27
25,E13,"(39, 0)",9,10
27,E14,"(50, 69)",5,18
30,E15,"(2, 0)",6,15
32,E16,"(80, 96)",7,27
34,E17,"(2, 92)",5,25
36,E18,"(21, 23)",4,14
38,E19,"(40, 3)",4,20
40,E20,"(72, 14)",2,11
43,E21,"(38, 48)",2,25
45,E22,"(45, 100)",4,15
46,E23,"(89, 87)",0,23
50,E24,"(27, 27)",1,12
52,E25,"(85, 58)",6,23
54,E26,"(53, 29)",3,24
56,E27,"(5, 87)",0,20
57,E28,"(21, 99)",9,15
58,E29,"(2, 87)",6,25
60,E30,"(34, 22)",7,19
61,E31,"(38, 4)",5,20
65,E32,"(17, 85)",9,14
68,E33,"(85, 33)",6,28
70,E34,"(92, 58)",9,12
71,E35,"(97, 48)",6,12
76,E36,"(10, 71)",6,12
77,E37,"(71, 28)",2,26
80,E38,"(12, 80)",7,10
81,E39,"(10, 91)",7,27
83,E40,"(5, 54)",1,21
85,E41,"(65, 75)",2,15
86,E42,"(62, 69)",5,22
89,E43,"(36, 78)",8,20
91,E44,"(44, 58)",2,27
94,E45,"(24, 47)",8,15
95,E46,"(10, 18)",3,18
97,E47,"(69, 80)",3,29
