time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(45, 15)",9,13
3,D2,"(30, 23)",3,22
10,D3,"(95, 25)",7,21
11,D4,"(22, 29)",5,10
12,D5,"(35, 31)",7,21
13,D6,"(1, 65)",8,21
14,D7,"(45, 64)",0,27
15,D8,"(46, 14)",7,17
16,D9,"(97, 30)",1,20
19,D10,"(90, 48)",2,20
22,D11,"(18, 53)",8,13
23,D12,"(98, 18)",7,11
26,D13,"(13, 73)",5,25
30,D14,"(81, 95)",2,12
32,D15,"(3, 59)",2,22
37,D16,"(94, 64)",7,10
44,D17,"(66, 42)",8,15
45,D18,"(68, 23)",1,24
46,D19,"(91, 3)",3,27
49,D20,"(87, 39)",8,10
50,D21,"(85, 55)",8,27
51,D22,"(64, 96)",1,16
52,D23,"(20, 73)",2,16
55,D24,"(83, 61)",4,13
57,D25,"(72, 93)",1,24
60,D26,"(63, 92)",0,10
62,D27,"(84, 35)",0,13
63,D28,"(94, 54)",9,15
64,D29,"(69, 13)",3,18
77,D30,"(40, 17)",3,23
78,D31,"(59, 95)",6,18
79,D32,"(92, 80)",6,27
81,D33,"(100, 61)",2,25
85,D34,"(80, 10)",8,25
87,D35,"(2, 52)",5,26
89,D36,"(44, 78)",0,10
90,D37,"(34, 11)",3,15
92,D38,"(51, 74)",4,25
93,D39,"(7, 54)",2,15
94,D40,"(42, 75)",2,22
96,D41,"(72, 93)",7,14
98,D42,"(74, 50)",1,22
