time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(41, 12)",5,18
2,E2,"(32, 16)",7,22
3,E3,"(9, 50)",0,12
5,E4,"(43, 19)",0,10
6,E5,"(72, 71)",7,17
8,E6,"(19, 88)",6,14
10,E7,"(14, 38)",0,23
11,E8,"(1, 42)",9,10
12,E9,"(2, 62)",3,23
14,E10,"(9, 60)",4,23
17,E11,"(91, 35)",3,24
19,E12,"(20, 3)",7,20
20,E13,"(77, 86)",0,12
24,E14,"(18, 61)",5,24
26,E15,"(23, 95)",5,10
30,E16,"(38, 1)",8,28
31,E17,"(52, 52)",4,30
33,E18,"(10, 68)",4,19
35,E19,"(14, 42)",6,10
38,E20,"(62, 54)",4,14
39,E21,"(86, 9)",1,29
40,E22,"(79, 72)",9,18
42,E23,"(34, 14)",1,25
43,E24,"(75, 29)",3,13
44,E25,"(15, 96)",4,15
47,E26,"(31, 57)",6,30
48,E27,"(38, 74)",7,13
49,E28,"(51, 83)",3,21
50,E29,"(49, 96)",9,29
51,E30,"(43, 86)",7,18
52,E31,"(68, 28)",6,30
53,E32,"(73, 48)",8,18
54,E33,"(44, 53)",2,15
55,E34,"(6, 57)",7,18
58,E35,"(1, 20)",9,22
61,E36,"(41, 14)",3,22
62,E37,"(3, 94)",0,19
63,E38,"(46, 33)",8,27
64,E39,"(21, 69)",8,24
65,E40,"(57, 35)",9,30
68,E41,"(43, 5)",6,25
69,E42,"(75, 5)",2,18
70,E43,"(2, 35)",9,13
73,E44,"(72, 94)",2,19
78,E45,"(66, 69)",3,14
79,E46,"(48, 63)",2,30
80,E47,"(59, 10)",5,10
81,E48,"(3, 31)",7,25
82,E49,"(26, 15)",1,10
84,E50,"(15, 44)",0,28
85,E51,"(16, 15)",7,28
87,E52,"(46, 65)",5,20
89,E53,"(2, 95)",7,20
90,E54,"(60, 88)",6,11
92,E55,"(66, 88)",8,26
93,E56,"(23, 99)",8,25
94,E57,"(98, 55)",3,10
95,E58,"(45, 95)",9,27
96,E59,"(3, 96)",0,26
98,E60,"(98, 92)",1,18
