time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(82, 38)",8,30
1,E2,"(59, 73)",6,25
3,E3,"(79, 44)",7,27
7,E4,"(34, 72)",8,27
9,E5,"(60, 91)",7,28
10,E6,"(9, 99)",2,11
14,E7,"(100, 96)",3,20
18,E8,"(36, 6)",1,23
20,E9,"(3, 56)",8,11
23,E10,"(33, 71)",1,14
24,E11,"(31, 63)",8,27
26,E12,"(95, 89)",0,29
33,E13,"(3, 76)",3,21
35,E14,"(18, 83)",5,21
36,E15,"(21, 3)",7,21
38,E16,"(56, 57)",9,23
39,E17,"(42, 86)",7,13
41,E18,"(9, 87)",0,12
45,E19,"(47, 71)",7,12
46,E20,"(43, 30)",2,17
52,E21,"(20, 3)",9,14
53,E22,"(87, 10)",4,12
54,E23,"(71, 72)",8,23
57,E24,"(4, 77)",1,13
58,E25,"(97, 30)",6,16
59,E26,"(98, 22)",9,29
63,E27,"(9, 79)",7,14
65,E28,"(2, 68)",0,29
66,E29,"(56, 11)",9,10
67,E30,"(22, 84)",8,12
70,E31,"(30, 11)",7,29
73,E32,"(22, 66)",3,18
76,E33,"(21, 53)",3,25
77,E34,"(83, 20)",1,16
79,E35,"(81, 38)",5,15
81,E36,"(66, 59)",3,14
82,E37,"(73, 67)",7,10
83,E38,"(85, 86)",8,25
84,E39,"(89, 8)",2,29
87,E40,"(78, 67)",3,15
88,E41,"(19, 20)",5,17
90,E42,"(35, 67)",8,24
94,E43,"(40, 71)",4,19
98,E44,"(63, 33)",0,10
99,E45,"(63, 14)",7,23
