time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(26, 10)",9,29
4,D2,"(22, 71)",5,12
6,D3,"(19, 30)",4,30
8,D4,"(84, 63)",6,25
9,D5,"(11, 85)",8,21
14,D6,"(2, 98)",3,11
17,D7,"(70, 32)",6,24
21,D8,"(17, 76)",0,20
22,D9,"(83, 72)",9,27
23,D10,"(13, 5)",1,25
25,D11,"(74, 82)",8,21
27,D12,"(52, 51)",9,12
32,D13,"(96, 54)",6,29
33,D14,"(91, 77)",4,18
36,D15,"(39, 0)",8,17
40,D16,"(41, 77)",3,16
41,D17,"(75, 41)",3,23
43,D18,"(70, 18)",8,19
44,D19,"(14, 63)",0,19
45,D20,"(87, 90)",2,20
47,D21,"(67, 66)",2,17
49,D22,"(27, 20)",7,30
52,D23,"(2, 85)",8,23
53,D24,"(54, 16)",3,29
59,D25,"(46, 94)",4,23
62,D26,"(74, 74)",4,18
65,D27,"(47, 69)",9,18
67,D28,"(0, 64)",5,15
70,D29,"(0, 14)",5,11
71,D30,"(82, 47)",4,19
72,D31,"(24, 18)",8,16
74,D32,"(16, 65)",4,25
76,D33,"(56, 30)",2,16
81,D34,"(39, 56)",2,27
83,D35,"(96, 63)",1,18
86,D36,"(17, 60)",4,26
87,D37,"(43, 46)",6,25
88,D38,"(29, 15)",5,21
90,D39,"(12, 37)",5,22
92,D40,"(28, 75)",2,29
93,D41,"(33, 92)",7,13
94,D42,"(99, 54)",6,26
95,D43,"(53, 18)",3,30
96,D44,"(11, 73)",0,12
98,D45,"(86, 88)",0,29
