time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(43, 98)",6,28
3,D2,"(32, 66)",6,20
7,D3,"(0, 81)",8,12
8,D4,"(47, 84)",6,20
11,D5,"(59, 75)",2,24
13,D6,"(76, 56)",6,28
14,D7,"(21, 74)",7,25
18,D8,"(74, 0)",7,25
19,D9,"(90, 34)",6,30
21,D10,"(53, 49)",2,18
22,D11,"(4, 21)",1,11
25,D12,"(94, 11)",3,17
26,D13,"(40, 18)",2,20
27,D14,"(82, 93)",0,24
28,D15,"(4, 32)",6,27
31,D16,"(26, 22)",8,20
32,D17,"(21, 9)",3,28
35,D18,"(50, 89)",6,28
40,D19,"(81, 22)",5,16
41,D20,"(47, 31)",0,14
42,D21,"(20, 28)",4,22
44,D22,"(85, 40)",7,25
45,D23,"(36, 91)",0,26
46,D24,"(86, 40)",9,11
49,D25,"(56, 31)",8,16
50,D26,"(59, 47)",4,27
55,D27,"(82, 66)",5,12
56,D28,"(39, 20)",6,10
61,D29,"(8, 87)",9,23
62,D30,"(7, 91)",8,13
63,D31,"(49, 92)",3,20
65,D32,"(72, 89)",4,10
66,D33,"(100, 98)",1,30
69,D34,"(57, 22)",2,22
70,D35,"(33, 41)",4,27
71,D36,"(23, 26)",8,26
72,D37,"(18, 18)",0,18
73,D38,"(33, 1)",6,17
74,D39,"(73, 14)",0,20
76,D40,"(48, 22)",1,23
77,D41,"(98, 58)",8,19
79,D42,"(44, 94)",5,10
89,D43,"(3, 54)",8,26
90,D44,"(69, 14)",6,21
91,D45,"(97, 35)",9,12
93,D46,"(80, 22)",0,28
96,D47,"(29, 23)",7,18
99,D48,"(17, 27)",6,27
