time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(46, 16)",6,15
1,D2,"(65, 17)",6,12
3,D3,"(78, 78)",1,22
4,D4,"(42, 52)",8,25
5,D5,"(2, 1)",9,18
7,D6,"(67, 3)",2,20
9,D7,"(72, 23)",6,10
10,D8,"(95, 26)",5,28
11,D9,"(30, 22)",0,29
12,D10,"(73, 73)",1,14
13,D11,"(33, 20)",8,15
14,D12,"(30, 64)",6,23
17,D13,"(10, 0)",4,27
18,D14,"(28, 100)",6,27
19,D15,"(20, 58)",6,17
21,D16,"(60, 90)",9,28
23,D17,"(40, 15)",9,17
25,D18,"(50, 98)",6,26
30,D19,"(69, 50)",7,15
31,D20,"(23, 17)",3,17
33,D21,"(47, 85)",8,22
34,D22,"(4, 16)",8,23
35,D23,"(94, 46)",4,12
36,D24,"(2, 95)",8,24
37,D25,"(70, 100)",2,15
42,D26,"(11, 41)",6,22
44,D27,"(86, 7)",0,22
47,D28,"(13, 22)",0,19
48,D29,"(20, 75)",8,25
50,D30,"(86, 46)",5,22
52,D31,"(2, 71)",2,26
54,D32,"(63, 41)",4,26
55,D33,"(51, 36)",3,17
57,D34,"(73, 90)",1,26
64,D35,"(23, 76)",0,26
66,D36,"(93, 97)",4,17
67,D37,"(6, 49)",2,27
72,D38,"(91, 12)",7,26
74,D39,"(43, 51)",0,30
78,D40,"(46, 98)",2,10
79,D41,"(33, 79)",9,14
82,D42,"(63, 73)",3,17
83,D43,"(65, 7)",1,21
84,D44,"(43, 14)",5,14
85,D45,"(32, 87)",2,14
86,D46,"(87, 16)",2,10
87,D47,"(42, 0)",0,20
88,D48,"(83, 83)",9,21
89,D49,"(86, 80)",7,30
91,D50,"(11, 4)",6,30
92,D51,"(86, 92)",4,14
93,D52,"(62, 66)",3,18
96,D53,"(47, 53)",8,22
98,D54,"(17, 12)",9,13
