time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(98, 28)",2,22
2,D2,"(38, 13)",1,14
3,D3,"(88, 93)",2,18
6,D4,"(97, 49)",5,30
7,D5,"(93, 79)",6,10
9,D6,"(82, 13)",1,20
13,D7,"(5, 24)",5,12
14,D8,"(7, 55)",4,10
18,D9,"(33, 11)",4,27
20,D10,"(68, 83)",4,23
21,D11,"(41, 40)",7,14
22,D12,"(9, 66)",5,22
25,D13,"(5, 99)",4,12
26,D14,"(88, 27)",7,26
28,D15,"(29, 21)",1,21
32,D16,"(55, 66)",0,14
34,D17,"(84, 32)",4,10
35,D18,"(14, 100)",9,26
36,D19,"(48, 26)",1,11
37,D20,"(95, 31)",0,16
38,D21,"(60, 36)",4,28
41,D22,"(36, 1)",3,15
42,D23,"(61, 65)",1,27
43,D24,"(12, 18)",2,20
44,D25,"(81, 47)",3,13
45,D26,"(4, 26)",5,26
46,D27,"(76, 17)",7,16
47,D28,"(78, 78)",4,17
48,D29,"(28, 63)",6,23
50,D30,"(63, 49)",2,16
52,D31,"(64, 48)",7,24
53,D32,"(15, 67)",9,25
54,D33,"(49, 72)",4,18
58,D34,"(78, 40)",2,12
60,D35,"(96, 48)",2,28
63,D36,"(89, 28)",6,30
64,D37,"(48, 54)",5,16
65,D38,"(21, 89)",1,29
66,D39,"(52, 4)",9,11
70,D40,"(79, 10)",3,22
73,D41,"(25, 73)",6,27
74,D42,"(41, 41)",3,17
76,D43,"(62, 22)",9,25
77,D44,"(81, 65)",9,30
78,D45,"(83, 12)",8,19
79,D46,"(20, 85)",7,30
82,D47,"(15, 82)",1,17
83,D48,"(73, 28)",8,18
85,D49,"(63, 16)",9,21
87,D50,"(38, 95)",8,24
88,D51,"(10, 36)",0,11
89,D52,"(77, 79)",6,26
90,D53,"(33, 50)",2,22
92,D54,"(4, 46)",4,28
96,D55,"(83, 65)",6,26
97,D56,"(51, 62)",0,17
99,D57,"(84, 35)",6,22
