time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(45, 48)",9,15
4,D2,"(1, 13)",1,18
5,D3,"(28, 18)",2,10
6,D4,"(29, 67)",8,17
7,D5,"(11, 11)",9,29
10,D6,"(83, 31)",7,26
11,D7,"(86, 50)",6,24
12,D8,"(47, 36)",2,11
13,D9,"(64, 42)",8,14
14,D10,"(42, 69)",4,19
16,D11,"(84, 24)",1,20
18,D12,"(45, 84)",9,13
19,D13,"(71, 26)",7,12
20,D14,"(68, 95)",0,10
21,D15,"(13, 54)",0,13
22,D16,"(55, 14)",2,26
25,D17,"(88, 24)",1,14
27,D18,"(73, 82)",7,24
33,D19,"(17, 83)",8,22
34,D20,"(25, 38)",4,14
35,D21,"(30, 45)",6,22
36,D22,"(37, 97)",9,27
42,D23,"(93, 2)",1,14
44,D24,"(70, 8)",4,28
45,D25,"(82, 58)",8,19
46,D26,"(3, 72)",6,26
47,D27,"(9, 62)",9,20
48,D28,"(69, 18)",5,28
49,D29,"(40, 75)",9,15
50,D30,"(8, 41)",5,12
51,D31,"(94, 99)",5,10
56,D32,"(92, 7)",3,23
57,D33,"(57, 13)",1,27
60,D34,"(41, 75)",1,22
62,D35,"(20, 74)",9,27
65,D36,"(36, 73)",9,29
67,D37,"(12, 26)",9,10
68,D38,"(87, 17)",2,12
69,D39,"(97, 41)",4,29
71,D40,"(87, 30)",6,21
72,D41,"(37, 98)",9,23
73,D42,"(87, 42)",3,10
76,D43,"(69, 26)",7,20
80,D44,"(78, 75)",0,18
83,D45,"(76, 44)",9,17
85,D46,"(18, 64)",5,20
86,D47,"(59, 77)",1,19
87,D48,"(41, 97)",6,23
89,D49,"(63, 9)",2,22
91,D50,"(88, 64)",5,14
92,D51,"(96, 86)",6,27
95,D52,"(63, 24)",1,29
97,D53,"(59, 63)",6,30
98,D54,"(27, 77)",0,14
