time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(84, 25)",7,28
6,D2,"(41, 73)",6,22
7,D3,"(27, 24)",7,15
9,D4,"(71, 24)",7,14
10,D5,"(49, 5)",9,26
13,D6,"(82, 93)",4,26
14,D7,"(75, 91)",4,30
15,D8,"(63, 1)",7,20
17,D9,"(49, 23)",2,14
18,D10,"(47, 57)",7,23
20,D11,"(49, 35)",1,13
21,D12,"(93, 27)",4,12
22,D13,"(33, 62)",0,24
24,D14,"(15, 52)",8,22
25,D15,"(20, 12)",3,12
26,D16,"(38, 61)",8,21
31,D17,"(9, 38)",6,26
32,D18,"(81, 71)",1,19
36,D19,"(4, 11)",6,27
38,D20,"(89, 34)",9,22
41,D21,"(22, 70)",4,29
45,D22,"(61, 97)",0,14
46,D23,"(4, 26)",4,13
48,D24,"(44, 30)",0,21
49,D25,"(1, 82)",0,14
50,D26,"(99, 93)",5,19
51,D27,"(93, 30)",9,20
55,D28,"(85, 94)",6,22
57,D29,"(50, 59)",9,26
61,D30,"(91, 66)",5,23
62,D31,"(72, 99)",1,10
64,D32,"(19, 4)",9,26
67,D33,"(55, 11)",7,15
70,D34,"(69, 30)",0,12
71,D35,"(50, 7)",0,11
73,D36,"(6, 56)",8,16
75,D37,"(15, 72)",1,10
77,D38,"(62, 29)",7,25
78,D39,"(40, 76)",8,11
81,D40,"(7, 68)",4,21
82,D41,"(24, 94)",3,26
83,D42,"(58, 7)",1,20
84,D43,"(77, 89)",2,10
85,D44,"(93, 93)",4,19
86,D45,"(16, 25)",4,26
87,D46,"(96, 8)",9,17
92,D47,"(45, 83)",3,10
93,D48,"(54, 29)",7,23
94,D49,"(6, 25)",3,25
95,D50,"(38, 22)",9,29
96,D51,"(9, 13)",2,20
98,D52,"(27, 2)",3,28
99,D53,"(67, 16)",9,30
