time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(74, 91)",8,10
3,D2,"(46, 83)",9,23
5,D3,"(19, 9)",4,26
8,D4,"(36, 19)",4,20
10,D5,"(75, 76)",4,28
12,D6,"(72, 5)",2,10
14,D7,"(65, 62)",6,19
16,D8,"(29, 70)",0,17
20,D9,"(61, 59)",7,23
21,D10,"(79, 72)",0,10
22,D11,"(61, 53)",2,26
26,D12,"(24, 1)",2,11
28,D13,"(59, 4)",6,23
31,D14,"(43, 66)",8,19
32,D15,"(31, 14)",1,27
35,D16,"(72, 95)",4,13
36,D17,"(66, 13)",7,11
37,D18,"(77, 96)",2,16
39,D19,"(53, 96)",2,12
40,D20,"(26, 58)",3,24
41,D21,"(3, 54)",5,21
42,D22,"(69, 75)",5,16
44,D23,"(96, 83)",9,23
45,D24,"(3, 98)",9,14
51,D25,"(91, 40)",3,13
57,D26,"(35, 88)",0,25
58,D27,"(53, 90)",3,20
59,D28,"(2, 91)",9,15
61,D29,"(42, 52)",4,23
62,D30,"(84, 60)",7,10
66,D31,"(24, 99)",6,12
68,D32,"(78, 79)",0,29
71,D33,"(55, 53)",9,30
73,D34,"(33, 48)",7,15
82,D35,"(54, 99)",6,27
83,D36,"(93, 29)",3,25
84,D37,"(75, 21)",5,21
86,D38,"(47, 48)",5,21
87,D39,"(95, 5)",6,26
89,D40,"(63, 35)",4,29
90,D41,"(58, 81)",6,18
91,D42,"(82, 68)",5,22
92,D43,"(94, 48)",9,23
93,D44,"(42, 91)",3,23
94,D45,"(11, 11)",4,10
95,D46,"(11, 34)",1,20
96,D47,"(71, 11)",9,10
97,D48,"(73, 95)",0,24
98,D49,"(6, 42)",3,22
99,D50,"(91, 87)",7,27
