time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(41, 12)",3,12
2,D2,"(83, 53)",0,14
3,D3,"(34, 39)",8,13
5,D4,"(16, 19)",6,17
7,D5,"(0, 23)",8,22
8,D6,"(42, 71)",4,12
12,D7,"(23, 54)",2,21
13,D8,"(63, 36)",5,18
14,D9,"(42, 99)",6,27
15,D10,"(34, 80)",6,14
17,D11,"(80, 98)",0,14
18,D12,"(58, 88)",9,13
19,D13,"(35, 18)",7,16
20,D14,"(22, 71)",2,19
24,D15,"(94, 31)",7,22
25,D16,"(47, 67)",0,17
26,D17,"(36, 81)",3,27
27,D18,"(71, 75)",2,26
30,D19,"(6, 24)",6,28
31,D20,"(71, 40)",7,19
32,D21,"(56, 23)",1,26
33,D22,"(5, 100)",0,18
34,D23,"(64, 82)",0,27
36,D24,"(56, 9)",6,22
37,D25,"(9, 29)",8,28
38,D26,"(27, 83)",1,22
39,D27,"(98, 65)",0,15
42,D28,"(21, 85)",4,14
43,D29,"(34, 76)",0,25
44,D30,"(20, 8)",5,21
46,D31,"(20, 89)",9,19
48,D32,"(85, 45)",9,19
54,D33,"(94, 25)",2,16
56,D34,"(4, 58)",8,22
59,D35,"(71, 10)",3,25
62,D36,"(16, 57)",5,12
65,D37,"(71, 39)",9,30
67,D38,"(49, 11)",5,30
68,D39,"(49, 35)",1,18
69,D40,"(92, 32)",8,16
77,D41,"(8, 69)",9,18
78,D42,"(46, 69)",5,11
80,D43,"(100, 34)",5,10
85,D44,"(28, 90)",0,30
86,D45,"(70, 81)",0,17
87,D46,"(44, 94)",9,18
88,D47,"(52, 40)",3,22
91,D48,"(99, 87)",1,17
94,D49,"(63, 61)",0,20
96,D50,"(37, 8)",7,21
97,D51,"(68, 89)",6,15
99,D52,"(65, 49)",2,26
