time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(53, 94)",5,22
1,D2,"(51, 7)",3,25
2,D3,"(46, 95)",8,28
3,D4,"(64, 93)",0,15
6,D5,"(18, 80)",3,21
7,D6,"(31, 73)",9,29
10,D7,"(34, 29)",7,10
12,D8,"(92, 80)",5,18
13,D9,"(49, 85)",0,25
16,D10,"(69, 59)",2,12
17,D11,"(69, 26)",9,23
20,D12,"(10, 83)",6,24
22,D13,"(54, 18)",5,28
25,D14,"(84, 89)",6,18
27,D15,"(2, 30)",2,13
29,D16,"(21, 73)",1,13
30,D17,"(17, 12)",2,13
32,D18,"(55, 79)",4,19
33,D19,"(87, 89)",8,26
35,D20,"(83, 16)",3,22
36,D21,"(89, 73)",2,22
38,D22,"(34, 42)",9,27
41,D23,"(22, 64)",1,23
45,D24,"(58, 96)",2,15
46,D25,"(66, 8)",9,30
48,D26,"(26, 5)",7,22
51,D27,"(100, 11)",2,23
53,D28,"(0, 82)",4,17
54,D29,"(53, 34)",3,14
57,D30,"(99, 6)",8,25
58,D31,"(67, 34)",9,15
61,D32,"(18, 71)",4,13
62,D33,"(65, 9)",9,16
65,D34,"(98, 78)",3,10
67,D35,"(70, 47)",2,18
68,D36,"(33, 73)",0,20
69,D37,"(73, 95)",6,24
73,D38,"(32, 69)",1,30
74,D39,"(59, 39)",3,15
75,D40,"(87, 90)",2,13
76,D41,"(40, 35)",6,22
77,D42,"(82, 48)",4,23
81,D43,"(95, 84)",5,12
82,D44,"(34, 87)",7,22
86,D45,"(62, 74)",2,21
87,D46,"(3, 26)",7,17
88,D47,"(39, 69)",0,15
89,D48,"(38, 64)",7,15
90,D49,"(5, 9)",1,17
92,D50,"(0, 62)",9,16
96,D51,"(35, 27)",5,24
98,D52,"(47, 81)",6,12
