time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(12, 94)",5,15
1,D2,"(6, 25)",1,22
3,D3,"(78, 92)",8,20
4,D4,"(31, 34)",6,25
5,D5,"(71, 5)",3,10
7,D6,"(84, 50)",4,11
13,D7,"(81, 55)",8,10
15,D8,"(83, 77)",9,16
16,D9,"(37, 21)",0,10
18,D10,"(90, 72)",1,17
19,D11,"(16, 100)",1,23
20,D12,"(76, 85)",1,16
22,D13,"(24, 94)",9,22
24,D14,"(93, 100)",4,12
25,D15,"(16, 43)",4,22
26,D16,"(93, 89)",6,27
27,D17,"(65, 48)",6,26
28,D18,"(76, 90)",0,20
30,D19,"(17, 80)",6,30
31,D20,"(22, 73)",8,21
32,D21,"(100, 68)",8,25
35,D22,"(46, 27)",6,16
36,D23,"(17, 97)",2,25
38,D24,"(90, 37)",4,27
41,D25,"(3, 16)",6,14
43,D26,"(0, 26)",1,30
44,D27,"(87, 56)",5,10
46,D28,"(94, 37)",8,22
47,D29,"(52, 11)",3,20
49,D30,"(11, 13)",9,30
50,D31,"(0, 36)",9,20
52,D32,"(28, 82)",6,14
53,D33,"(95, 25)",1,17
57,D34,"(18, 30)",8,10
59,D35,"(70, 63)",4,23
63,D36,"(7, 11)",3,15
64,D37,"(25, 59)",4,29
65,D38,"(93, 60)",3,15
66,D39,"(30, 79)",8,25
69,D40,"(99, 87)",9,27
70,D41,"(91, 80)",8,29
74,D42,"(13, 7)",6,10
77,D43,"(84, 84)",2,14
82,D44,"(74, 36)",4,17
84,D45,"(7, 29)",7,12
87,D46,"(21, 8)",3,28
88,D47,"(59, 41)",7,23
89,D48,"(0, 51)",5,23
90,D49,"(44, 40)",8,14
92,D50,"(11, 4)",3,16
93,D51,"(31, 40)",5,13
94,D52,"(61, 7)",9,30
96,D53,"(3, 6)",3,18
99,D54,"(99, 31)",4,30
