time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(45, 84)",6,24
3,E2,"(75, 34)",2,15
5,E3,"(14, 58)",2,23
8,E4,"(65, 83)",7,30
11,E5,"(22, 1)",8,20
13,E6,"(31, 35)",8,17
16,E7,"(30, 88)",0,22
18,E8,"(47, 51)",2,15
19,E9,"(57, 67)",9,24
20,E10,"(69, 44)",4,16
21,E11,"(40, 56)",5,19
22,E12,"(2, 69)",5,20
23,E13,"(43, 81)",7,16
25,E14,"(65, 52)",5,27
26,E15,"(14, 91)",5,27
35,E16,"(54, 47)",9,24
36,E17,"(30, 100)",5,14
38,E18,"(52, 81)",2,20
40,E19,"(37, 67)",7,24
41,E20,"(6, 51)",8,30
46,E21,"(84, 9)",1,25
47,E22,"(35, 29)",1,11
48,E23,"(80, 92)",0,12
49,E24,"(98, 39)",6,30
53,E25,"(41, 35)",8,17
55,E26,"(48, 23)",2,12
56,E27,"(66, 62)",3,14
57,E28,"(38, 98)",3,27
58,E29,"(99, 99)",0,21
59,E30,"(80, 87)",4,25
63,E31,"(67, 38)",8,19
64,E32,"(13, 32)",2,21
69,E33,"(65, 35)",7,23
72,E34,"(36, 57)",0,13
75,E35,"(91, 96)",2,22
76,E36,"(21, 26)",6,21
78,E37,"(30, 55)",8,11
79,E38,"(41, 5)",1,22
81,E39,"(21, 34)",2,30
82,E40,"(80, 25)",4,28
83,E41,"(31, 32)",2,25
84,E42,"(74, 43)",1,10
85,E43,"(60, 33)",1,19
86,E44,"(7, 9)",0,25
88,E45,"(78, 54)",4,29
89,E46,"(2, 65)",6,29
91,E47,"(35, 35)",1,10
94,E48,"(31, 1)",6,30
95,E49,"(21, 24)",8,14
97,E50,"(16, 100)",9,27
99,E51,"(79, 6)",6,15
