time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(8, 30)",7,21
3,D2,"(74, 14)",0,14
10,D3,"(56, 28)",4,11
11,D4,"(1, 10)",5,20
12,D5,"(15, 64)",2,27
13,D6,"(67, 3)",2,26
14,D7,"(26, 37)",2,19
15,D8,"(97, 55)",6,25
16,D9,"(51, 6)",5,27
18,D10,"(50, 14)",0,14
19,D11,"(33, 36)",0,26
20,D12,"(82, 69)",3,29
24,D13,"(60, 36)",0,16
26,D14,"(32, 98)",6,28
28,D15,"(17, 68)",5,18
30,D16,"(2, 0)",4,11
31,D17,"(11, 34)",8,25
37,D18,"(18, 77)",5,24
40,D19,"(87, 41)",8,19
45,D20,"(53, 50)",5,16
48,D21,"(32, 76)",0,17
49,D22,"(44, 74)",8,29
51,D23,"(100, 91)",2,16
53,D24,"(17, 16)",1,27
54,D25,"(90, 41)",8,21
55,D26,"(69, 21)",4,27
58,D27,"(29, 74)",2,15
59,D28,"(72, 77)",3,11
60,D29,"(63, 60)",9,28
61,D30,"(56, 60)",5,24
62,D31,"(16, 62)",4,13
63,D32,"(16, 32)",2,28
64,D33,"(67, 42)",6,22
65,D34,"(66, 84)",9,28
67,D35,"(82, 76)",9,27
68,D36,"(28, 98)",1,29
70,D37,"(97, 73)",4,11
72,D38,"(85, 76)",1,30
73,D39,"(26, 28)",6,12
74,D40,"(9, 97)",7,11
79,D41,"(49, 45)",9,15
81,D42,"(36, 39)",5,30
82,D43,"(40, 76)",3,27
88,D44,"(64, 83)",0,18
93,D45,"(19, 74)",5,26
94,D46,"(36, 49)",5,22
95,D47,"(89, 98)",1,15
96,D48,"(43, 91)",2,10
97,D49,"(49, 49)",6,19
99,D50,"(44, 89)",7,24
