time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(55, 35)",9,24
1,E2,"(88, 73)",3,14
3,E3,"(32, 85)",2,10
4,E4,"(93, 51)",9,11
5,E5,"(40, 23)",1,19
6,E6,"(33, 83)",2,25
7,E7,"(48, 34)",5,23
10,E8,"(30, 32)",7,26
11,E9,"(64, 72)",6,18
15,E10,"(2, 9)",7,19
16,E11,"(70, 72)",5,23
17,E12,"(75, 76)",5,23
19,E13,"(1, 77)",9,22
22,E14,"(2, 60)",7,17
23,E15,"(5, 13)",6,25
25,E16,"(89, 98)",6,20
26,E17,"(47, 69)",3,26
28,E18,"(7, 31)",7,18
29,E19,"(44, 69)",1,11
32,E20,"(90, 75)",3,15
34,E21,"(27, 93)",6,29
35,E22,"(22, 64)",0,12
36,E23,"(77, 35)",5,11
42,E24,"(35, 9)",9,28
43,E25,"(33, 38)",1,28
47,E26,"(82, 67)",1,18
48,E27,"(28, 17)",1,13
49,E28,"(40, 57)",0,25
51,E29,"(6, 62)",1,14
53,E30,"(38, 78)",8,18
57,E31,"(86, 19)",4,11
61,E32,"(34, 21)",1,13
67,E33,"(33, 68)",4,11
69,E34,"(58, 7)",6,12
70,E35,"(80, 42)",7,10
71,E36,"(91, 34)",3,20
72,E37,"(64, 100)",9,27
74,E38,"(4, 17)",7,16
75,E39,"(86, 75)",0,21
76,E40,"(4, 76)",8,17
78,E41,"(48, 6)",8,18
79,E42,"(1, 58)",0,18
80,E43,"(33, 3)",0,25
82,E44,"(9, 93)",0,14
83,E45,"(99, 77)",9,13
85,E46,"(97, 100)",3,12
86,E47,"(80, 0)",8,30
87,E48,"(53, 83)",0,20
90,E49,"(29, 62)",6,21
91,E50,"(13, 26)",8,13
92,E51,"(62, 17)",7,29
94,E52,"(58, 42)",9,19
95,E53,"(47, 96)",9,10
97,E54,"(97, 51)",1,29
