time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(68, 87)",9,29
2,D2,"(46, 73)",3,10
7,D3,"(78, 79)",3,22
9,D4,"(62, 83)",5,12
11,D5,"(2, 30)",8,26
12,D6,"(28, 60)",2,25
14,D7,"(45, 22)",9,13
15,D8,"(22, 99)",6,25
22,D9,"(27, 53)",6,25
24,D10,"(6, 9)",9,11
25,D11,"(23, 30)",2,12
26,D12,"(97, 29)",9,12
27,D13,"(38, 90)",9,10
29,D14,"(72, 40)",5,15
30,D15,"(83, 4)",8,11
32,D16,"(80, 81)",5,20
33,D17,"(37, 75)",5,13
36,D18,"(42, 66)",5,22
37,D19,"(83, 23)",1,29
38,D20,"(99, 71)",0,15
42,D21,"(13, 11)",8,27
43,D22,"(18, 53)",2,18
44,D23,"(66, 96)",0,10
45,D24,"(83, 28)",0,23
47,D25,"(22, 74)",8,30
52,D26,"(90, 30)",1,20
53,D27,"(34, 41)",2,13
54,D28,"(80, 37)",8,25
59,D29,"(37, 84)",3,24
61,D30,"(67, 28)",0,29
69,D31,"(76, 56)",7,11
70,D32,"(16, 90)",2,17
73,D33,"(72, 50)",1,21
75,D34,"(31, 35)",3,24
76,D35,"(84, 60)",4,20
78,D36,"(67, 24)",3,11
79,D37,"(43, 58)",6,21
81,D38,"(59, 1)",6,27
83,D39,"(47, 30)",5,18
84,D40,"(52, 56)",2,29
86,D41,"(73, 18)",5,10
87,D42,"(35, 97)",4,12
88,D43,"(44, 38)",9,28
89,D44,"(78, 75)",5,30
91,D45,"(58, 37)",9,25
92,D46,"(53, 59)",5,18
93,D47,"(4, 2)",0,30
94,D48,"(35, 5)",7,27
