time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(41, 4)",4,30
2,D2,"(78, 42)",3,26
3,D3,"(77, 31)",1,18
4,D4,"(94, 72)",1,13
5,D5,"(86, 96)",7,28
8,D6,"(78, 84)",5,24
9,D7,"(13, 9)",3,22
11,D8,"(18, 97)",0,16
13,D9,"(63, 50)",9,26
15,D10,"(96, 34)",2,17
20,D11,"(96, 56)",9,21
21,D12,"(77, 79)",0,26
24,D13,"(38, 14)",2,29
28,D14,"(79, 43)",4,21
30,D15,"(63, 30)",1,16
32,D16,"(25, 0)",1,10
33,D17,"(30, 72)",5,15
35,D18,"(92, 14)",5,26
40,D19,"(55, 27)",3,12
46,D20,"(12, 32)",0,23
48,D21,"(2, 7)",5,18
51,D22,"(9, 34)",8,15
52,D23,"(42, 22)",0,17
53,D24,"(50, 40)",4,20
54,D25,"(95, 75)",8,13
55,D26,"(31, 46)",6,24
56,D27,"(99, 29)",6,12
61,D28,"(49, 34)",8,12
62,D29,"(51, 33)",3,19
63,D30,"(66, 29)",3,20
66,D31,"(22, 53)",3,14
68,D32,"(52, 100)",0,30
70,D33,"(93, 66)",9,30
72,D34,"(70, 82)",1,23
73,D35,"(72, 30)",6,23
75,D36,"(67, 5)",5,18
76,D37,"(97, 71)",9,30
78,D38,"(14, 55)",4,24
79,D39,"(49, 9)",8,19
81,D40,"(63, 46)",0,21
85,D41,"(40, 49)",2,22
86,D42,"(89, 92)",7,21
88,D43,"(15, 40)",2,21
89,D44,"(58, 34)",4,29
91,D45,"(82, 34)",7,13
92,D46,"(52, 92)",2,16
99,D47,"(37, 26)",9,11
