time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(71, 84)",9,16
3,D2,"(38, 98)",8,14
4,D3,"(75, 70)",7,21
7,D4,"(54, 59)",6,22
8,D5,"(5, 95)",6,16
10,D6,"(53, 55)",1,23
12,D7,"(37, 11)",1,12
14,D8,"(5, 96)",9,23
15,D9,"(11, 83)",6,28
17,D10,"(49, 73)",1,26
18,D11,"(98, 50)",1,18
19,D12,"(68, 68)",5,17
20,D13,"(56, 21)",2,10
21,D14,"(35, 68)",1,16
23,D15,"(94, 38)",9,20
27,D16,"(97, 47)",6,10
30,D17,"(40, 74)",3,25
31,D18,"(78, 91)",1,24
32,D19,"(72, 84)",6,19
34,D20,"(16, 57)",8,30
36,D21,"(39, 39)",2,26
38,D22,"(21, 30)",7,21
39,D23,"(98, 23)",6,18
41,D24,"(94, 66)",7,24
42,D25,"(100, 86)",5,17
46,D26,"(41, 48)",9,23
48,D27,"(13, 89)",1,24
50,D28,"(96, 57)",4,25
51,D29,"(65, 6)",4,20
52,D30,"(67, 65)",9,29
53,D31,"(44, 3)",2,12
54,D32,"(41, 78)",7,16
57,D33,"(65, 40)",8,14
61,D34,"(5, 18)",8,11
62,D35,"(88, 76)",9,30
63,D36,"(8, 47)",0,30
64,D37,"(69, 53)",9,11
65,D38,"(67, 86)",7,15
69,D39,"(41, 23)",3,21
71,D40,"(73, 85)",6,29
72,D41,"(40, 99)",5,20
74,D42,"(0, 68)",9,25
75,D43,"(58, 43)",3,22
76,D44,"(0, 82)",7,15
78,D45,"(34, 70)",2,20
79,D46,"(14, 8)",3,19
82,D47,"(99, 60)",8,27
83,D48,"(99, 67)",3,24
87,D49,"(0, 92)",8,23
88,D50,"(43, 19)",9,17
89,D51,"(61, 84)",0,18
91,D52,"(32, 62)",4,14
92,D53,"(36, 24)",9,25
93,D54,"(93, 20)",1,11
94,D55,"(38, 85)",3,26
96,D56,"(24, 3)",2,12
98,D57,"(37, 70)",9,19
