time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(44, 56)",5,17
6,E2,"(34, 73)",2,17
7,E3,"(37, 10)",1,28
12,E4,"(78, 33)",5,15
16,E5,"(4, 21)",8,26
17,E6,"(87, 20)",5,10
18,E7,"(84, 49)",5,13
19,E8,"(3, 54)",8,10
20,E9,"(29, 85)",4,15
21,E10,"(12, 62)",6,12
22,E11,"(83, 28)",6,13
25,E12,"(34, 85)",0,14
26,E13,"(94, 64)",7,11
27,E14,"(50, 91)",3,28
28,E15,"(0, 56)",7,24
29,E16,"(61, 12)",6,20
34,E17,"(25, 42)",4,10
37,E18,"(54, 64)",3,22
38,E19,"(33, 52)",8,11
41,E20,"(83, 48)",7,11
43,E21,"(98, 59)",5,10
45,E22,"(48, 74)",5,16
46,E23,"(56, 34)",4,23
48,E24,"(80, 34)",4,16
49,E25,"(100, 47)",7,21
50,E26,"(83, 50)",8,27
52,E27,"(8, 49)",1,24
54,E28,"(39, 78)",1,18
60,E29,"(84, 19)",7,21
61,E30,"(17, 51)",5,17
62,E31,"(22, 82)",7,20
66,E32,"(74, 2)",9,24
68,E33,"(88, 61)",4,24
69,E34,"(35, 0)",3,13
70,E35,"(63, 3)",9,17
71,E36,"(66, 70)",2,22
73,E37,"(84, 57)",8,18
74,E38,"(67, 43)",4,15
75,E39,"(9, 65)",9,19
77,E40,"(93, 72)",3,30
78,E41,"(13, 90)",5,14
80,E42,"(1, 27)",4,29
85,E43,"(74, 85)",7,21
86,E44,"(47, 88)",1,11
89,E45,"(66, 53)",4,19
90,E46,"(66, 57)",3,11
94,E47,"(5, 38)",8,11
