time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(49, 60)",1,14
3,D2,"(26, 98)",1,15
4,D3,"(3, 6)",3,26
9,D4,"(64, 34)",9,13
10,D5,"(53, 37)",8,18
11,D6,"(24, 2)",9,25
12,D7,"(2, 94)",2,10
13,D8,"(13, 65)",3,12
15,D9,"(92, 87)",7,30
19,D10,"(2, 92)",9,13
22,D11,"(20, 83)",5,11
26,D12,"(89, 38)",1,21
29,D13,"(20, 44)",2,18
32,D14,"(42, 47)",4,29
33,D15,"(81, 55)",3,16
35,D16,"(84, 73)",2,15
36,D17,"(21, 15)",7,17
37,D18,"(26, 93)",6,17
40,D19,"(42, 30)",1,30
41,D20,"(76, 73)",7,15
43,D21,"(52, 19)",2,10
45,D22,"(20, 71)",4,19
47,D23,"(90, 3)",6,30
48,D24,"(50, 16)",1,19
56,D25,"(40, 86)",4,19
57,D26,"(82, 71)",2,28
58,D27,"(65, 43)",6,26
61,D28,"(2, 7)",1,28
63,D29,"(63, 67)",3,28
64,D30,"(41, 84)",0,11
67,D31,"(42, 29)",7,23
68,D32,"(8, 7)",3,23
69,D33,"(41, 93)",5,10
70,D34,"(70, 80)",8,19
71,D35,"(40, 10)",9,20
74,D36,"(14, 17)",7,26
75,D37,"(27, 83)",0,15
79,D38,"(35, 89)",4,11
81,D39,"(75, 55)",3,17
83,D40,"(21, 91)",3,24
84,D41,"(9, 82)",7,11
88,D42,"(7, 86)",3,11
92,D43,"(25, 21)",8,28
94,D44,"(26, 47)",8,27
95,D45,"(72, 16)",5,11
97,D46,"(58, 50)",6,21
