time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(76, 45)",7,19
3,D2,"(32, 31)",3,21
4,D3,"(82, 27)",6,17
6,D4,"(50, 29)",4,18
7,D5,"(77, 90)",0,15
12,D6,"(0, 24)",4,14
13,D7,"(63, 43)",2,14
14,D8,"(43, 59)",1,20
16,D9,"(25, 71)",5,10
17,D10,"(73, 43)",6,14
20,D11,"(40, 100)",2,22
21,D12,"(8, 81)",9,24
23,D13,"(99, 68)",6,19
24,D14,"(52, 81)",5,18
27,D15,"(4, 16)",3,21
28,D16,"(65, 89)",7,16
29,D17,"(98, 37)",8,29
31,D18,"(99, 75)",3,27
33,D19,"(78, 62)",7,15
37,D20,"(30, 24)",9,26
38,D21,"(51, 13)",9,11
42,D22,"(93, 58)",3,12
45,D23,"(11, 87)",2,21
46,D24,"(44, 45)",1,29
48,D25,"(100, 92)",5,26
50,D26,"(73, 52)",5,22
51,D27,"(15, 69)",1,24
55,D28,"(70, 58)",6,13
58,D29,"(60, 58)",1,22
61,D30,"(13, 4)",9,11
62,D31,"(5, 53)",1,16
63,D32,"(75, 76)",5,18
65,D33,"(47, 34)",7,26
66,D34,"(32, 85)",0,17
71,D35,"(74, 48)",9,23
74,D36,"(16, 73)",9,26
76,D37,"(61, 54)",3,16
77,D38,"(72, 96)",0,28
78,D39,"(89, 91)",0,22
79,D40,"(14, 8)",6,16
81,D41,"(50, 11)",3,27
87,D42,"(44, 6)",2,20
93,D43,"(67, 36)",0,11
95,D44,"(16, 28)",3,11
98,D45,"(51, 69)",0,26
