time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(73, 81)",4,10
4,D2,"(74, 56)",8,11
5,D3,"(81, 4)",7,24
12,D4,"(6, 67)",9,18
13,D5,"(30, 20)",6,12
14,D6,"(43, 43)",7,14
15,D7,"(25, 15)",2,30
16,D8,"(97, 14)",2,24
17,D9,"(96, 34)",6,27
19,D10,"(47, 48)",8,27
24,D11,"(26, 57)",4,15
26,D12,"(88, 4)",5,12
30,D13,"(50, 18)",1,12
33,D14,"(24, 88)",3,18
36,D15,"(77, 11)",0,22
38,D16,"(64, 43)",5,27
39,D17,"(44, 9)",3,17
45,D18,"(5, 71)",1,20
46,D19,"(49, 80)",5,29
47,D20,"(50, 86)",2,26
48,D21,"(3, 18)",3,12
49,D22,"(15, 35)",8,13
50,D23,"(76, 9)",0,11
54,D24,"(56, 33)",4,13
57,D25,"(6, 81)",0,11
58,D26,"(58, 70)",6,13
59,D27,"(44, 75)",1,21
60,D28,"(73, 62)",2,22
61,D29,"(1, 59)",2,20
65,D30,"(83, 68)",9,14
66,D31,"(2, 17)",1,25
68,D32,"(46, 77)",2,12
69,D33,"(2, 4)",5,19
70,D34,"(3, 59)",2,13
71,D35,"(15, 28)",4,26
72,D36,"(79, 53)",4,25
77,D37,"(20, 3)",7,11
78,D38,"(79, 85)",7,17
79,D39,"(13, 93)",3,27
80,D40,"(49, 25)",6,14
81,D41,"(67, 80)",8,23
82,D42,"(23, 84)",5,18
86,D43,"(96, 94)",3,18
87,D44,"(3, 84)",8,13
89,D45,"(9, 93)",2,27
90,D46,"(92, 52)",5,10
91,D47,"(16, 91)",8,29
92,D48,"(34, 62)",1,18
94,D49,"(55, 1)",3,30
98,D50,"(47, 100)",0,22
99,D51,"(69, 37)",6,17
