time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(21, 7)",3,23
1,E2,"(58, 39)",0,19
2,E3,"(12, 3)",5,23
4,E4,"(95, 36)",3,27
5,E5,"(10, 70)",2,28
7,E6,"(25, 46)",4,23
10,E7,"(38, 2)",7,24
11,E8,"(0, 96)",1,23
13,E9,"(36, 58)",9,24
15,E10,"(45, 77)",1,25
16,E11,"(29, 19)",8,12
18,E12,"(13, 11)",4,13
20,E13,"(76, 61)",5,27
21,E14,"(96, 71)",1,12
23,E15,"(22, 34)",1,29
25,E16,"(46, 20)",3,23
27,E17,"(18, 21)",8,13
29,E18,"(100, 13)",4,13
30,E19,"(70, 66)",1,22
31,E20,"(100, 15)",7,21
35,E21,"(23, 8)",2,29
36,E22,"(72, 33)",3,28
38,E23,"(91, 16)",3,26
41,E24,"(36, 9)",2,18
42,E25,"(72, 56)",6,12
43,E26,"(82, 78)",2,10
47,E27,"(59, 18)",9,14
48,E28,"(31, 55)",7,28
51,E29,"(8, 30)",7,15
52,E30,"(8, 16)",4,22
53,E31,"(78, 20)",6,25
54,E32,"(33, 6)",6,14
58,E33,"(58, 94)",5,30
61,E34,"(51, 17)",8,22
62,E35,"(26, 52)",0,23
64,E36,"(32, 21)",9,14
66,E37,"(98, 34)",5,29
67,E38,"(98, 96)",2,27
68,E39,"(42, 61)",9,22
71,E40,"(63, 55)",5,14
72,E41,"(31, 67)",7,17
80,E42,"(9, 48)",7,16
81,E43,"(46, 84)",3,19
82,E44,"(76, 19)",9,15
84,E45,"(54, 88)",0,27
87,E46,"(6, 44)",1,30
88,E47,"(56, 1)",9,15
90,E48,"(80, 76)",2,20
91,E49,"(58, 78)",2,29
92,E50,"(2, 72)",5,14
93,E51,"(63, 60)",2,10
94,E52,"(61, 39)",2,13
96,E53,"(9, 85)",9,17
