time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(16, 11)",6,11
5,D2,"(48, 10)",7,20
6,D3,"(67, 3)",8,25
9,D4,"(44, 31)",2,10
11,D5,"(62, 43)",6,11
13,D6,"(27, 94)",2,24
14,D7,"(47, 70)",3,14
15,D8,"(90, 6)",9,15
16,D9,"(56, 3)",8,14
18,D10,"(8, 61)",4,10
19,D11,"(98, 66)",2,29
22,D12,"(23, 67)",9,25
23,D13,"(8, 22)",1,21
27,D14,"(74, 71)",7,28
28,D15,"(71, 34)",7,27
29,D16,"(33, 29)",7,15
30,D17,"(15, 52)",2,21
33,D18,"(19, 44)",1,28
34,D19,"(36, 41)",0,30
36,D20,"(92, 82)",9,11
37,D21,"(31, 39)",5,11
40,D22,"(65, 73)",5,13
41,D23,"(14, 93)",7,11
42,D24,"(93, 79)",9,17
44,D25,"(61, 69)",7,10
47,D26,"(14, 11)",9,18
51,D27,"(26, 52)",4,29
53,D28,"(15, 52)",4,12
54,D29,"(88, 78)",7,20
55,D30,"(27, 52)",3,26
59,D31,"(68, 65)",7,22
63,D32,"(24, 93)",6,29
65,D33,"(54, 92)",5,28
66,D34,"(36, 17)",1,16
67,D35,"(77, 63)",8,29
69,D36,"(32, 63)",3,15
71,D37,"(80, 39)",0,26
73,D38,"(10, 9)",8,10
75,D39,"(45, 41)",3,24
77,D40,"(94, 11)",5,16
78,D41,"(61, 81)",4,14
79,D42,"(90, 28)",7,24
80,D43,"(84, 74)",8,26
81,D44,"(42, 34)",6,16
82,D45,"(74, 74)",7,22
87,D46,"(12, 18)",6,21
88,D47,"(48, 92)",5,18
90,D48,"(88, 26)",9,28
93,D49,"(56, 35)",4,11
94,D50,"(33, 2)",2,21
96,D51,"(17, 92)",0,18
97,D52,"(50, 4)",9,25
98,D53,"(89, 12)",9,18
99,D54,"(11, 38)",4,30
