time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(50, 63)",8,13
2,D2,"(86, 21)",6,26
5,D3,"(66, 29)",3,12
7,D4,"(89, 24)",4,21
9,D5,"(23, 50)",5,12
11,D6,"(50, 50)",1,17
18,D7,"(22, 1)",7,29
20,D8,"(82, 54)",0,30
22,D9,"(70, 34)",4,14
24,D10,"(12, 43)",8,16
26,D11,"(11, 67)",7,12
27,D12,"(75, 84)",3,14
28,D13,"(56, 30)",2,16
29,D14,"(33, 89)",7,19
30,D15,"(20, 0)",4,18
31,D16,"(63, 2)",2,26
33,D17,"(34, 36)",1,16
39,D18,"(11, 19)",8,21
40,D19,"(43, 93)",2,11
43,D20,"(93, 64)",3,28
44,D21,"(80, 14)",6,22
45,D22,"(25, 16)",1,24
48,D23,"(74, 50)",6,22
50,D24,"(74, 63)",4,19
53,D25,"(1, 87)",1,16
54,D26,"(21, 83)",1,26
56,D27,"(98, 40)",1,26
59,D28,"(80, 99)",7,25
62,D29,"(90, 19)",7,10
65,D30,"(9, 36)",6,28
67,D31,"(54, 57)",2,10
72,D32,"(38, 35)",5,12
73,D33,"(19, 14)",7,30
74,D34,"(58, 7)",1,27
75,D35,"(50, 3)",2,15
76,D36,"(64, 39)",9,11
77,D37,"(54, 88)",2,18
84,D38,"(95, 85)",9,23
86,D39,"(25, 13)",9,26
89,D40,"(12, 8)",6,11
90,D41,"(19, 32)",9,28
91,D42,"(7, 8)",8,20
95,D43,"(50, 99)",8,23
96,D44,"(51, 100)",8,23
98,D45,"(69, 68)",0,14
