time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(23, 28)",0,21
1,D2,"(16, 5)",0,30
4,D3,"(36, 22)",5,11
6,D4,"(58, 22)",9,17
7,D5,"(0, 43)",8,24
9,D6,"(57, 50)",2,26
12,D7,"(38, 31)",4,25
15,D8,"(87, 10)",9,20
16,D9,"(85, 74)",6,30
17,D10,"(68, 6)",6,14
19,D11,"(52, 25)",9,16
20,D12,"(30, 44)",1,20
21,D13,"(70, 35)",6,19
22,D14,"(91, 16)",3,13
23,D15,"(34, 44)",8,26
24,D16,"(11, 98)",9,28
25,D17,"(37, 50)",5,28
27,D18,"(24, 14)",2,16
29,D19,"(56, 69)",3,19
30,D20,"(95, 81)",7,30
31,D21,"(8, 84)",5,27
33,D22,"(0, 39)",4,11
37,D23,"(85, 19)",4,29
38,D24,"(73, 24)",3,21
43,D25,"(3, 47)",1,10
47,D26,"(50, 7)",9,19
48,D27,"(31, 45)",8,13
49,D28,"(88, 58)",6,17
51,D29,"(92, 62)",2,23
53,D30,"(11, 9)",4,25
55,D31,"(27, 52)",3,12
56,D32,"(43, 91)",6,16
57,D33,"(84, 37)",7,12
58,D34,"(48, 20)",4,23
59,D35,"(10, 77)",5,10
60,D36,"(57, 70)",4,20
63,D37,"(46, 87)",7,13
64,D38,"(53, 23)",3,26
66,D39,"(53, 3)",0,10
68,D40,"(79, 3)",8,26
70,D41,"(100, 61)",4,23
73,D42,"(100, 49)",8,26
74,D43,"(36, 47)",2,20
79,D44,"(67, 8)",7,18
85,D45,"(38, 33)",4,26
87,D46,"(75, 27)",3,24
88,D47,"(56, 32)",9,12
91,D48,"(20, 27)",2,28
95,D49,"(54, 53)",1,14
97,D50,"(69, 4)",2,25
98,D51,"(30, 32)",1,26
99,D52,"(40, 72)",8,27
