time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(65, 18)",2,21
1,E2,"(88, 17)",0,16
3,E3,"(67, 44)",6,17
4,E4,"(63, 85)",1,15
5,E5,"(16, 4)",2,21
7,E6,"(28, 94)",4,16
9,E7,"(97, 68)",1,11
10,E8,"(49, 26)",0,22
12,E9,"(64, 39)",0,12
16,E10,"(25, 60)",5,25
17,E11,"(38, 32)",5,19
20,E12,"(63, 16)",6,18
21,E13,"(7, 79)",7,11
22,E14,"(84, 83)",9,14
23,E15,"(45, 23)",9,11
25,E16,"(20, 64)",7,10
26,E17,"(89, 25)",5,11
27,E18,"(24, 69)",5,18
28,E19,"(45, 67)",2,12
29,E20,"(25, 46)",7,19
31,E21,"(61, 89)",0,23
33,E22,"(75, 13)",1,27
34,E23,"(6, 36)",5,27
37,E24,"(63, 37)",5,30
40,E25,"(58, 7)",6,30
42,E26,"(100, 43)",2,30
45,E27,"(70, 17)",0,16
47,E28,"(7, 33)",3,17
50,E29,"(0, 62)",1,28
52,E30,"(85, 56)",9,25
53,E31,"(91, 61)",9,20
55,E32,"(46, 100)",5,28
57,E33,"(81, 100)",6,12
58,E34,"(43, 64)",2,15
60,E35,"(30, 91)",8,22
61,E36,"(45, 27)",7,29
64,E37,"(13, 9)",0,24
65,E38,"(68, 13)",0,25
67,E39,"(12, 37)",0,20
69,E40,"(25, 15)",0,16
71,E41,"(55, 32)",2,17
73,E42,"(58, 70)",6,24
76,E43,"(78, 1)",1,24
77,E44,"(15, 35)",8,23
79,E45,"(68, 77)",3,18
80,E46,"(64, 72)",0,21
81,E47,"(22, 79)",0,12
84,E48,"(91, 7)",2,26
85,E49,"(94, 77)",9,24
86,E50,"(11, 13)",7,20
87,E51,"(29, 10)",5,14
88,E52,"(0, 23)",4,26
91,E53,"(96, 34)",3,21
93,E54,"(84, 80)",7,26
94,E55,"(1, 84)",2,18
96,E56,"(9, 18)",1,13
99,E57,"(80, 49)",1,24
