time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(35, 62)",5,26
6,D2,"(41, 10)",4,18
7,D3,"(20, 71)",9,24
9,D4,"(98, 9)",5,13
10,D5,"(85, 77)",3,29
11,D6,"(13, 77)",4,24
13,D7,"(87, 94)",6,11
14,D8,"(44, 18)",2,23
17,D9,"(36, 63)",0,27
18,D10,"(31, 81)",8,15
19,D11,"(64, 50)",1,24
20,D12,"(1, 95)",4,16
22,D13,"(57, 99)",8,23
23,D14,"(98, 100)",9,19
24,D15,"(8, 92)",9,19
25,D16,"(39, 60)",2,13
30,D17,"(83, 16)",3,21
32,D18,"(2, 56)",8,28
36,D19,"(86, 70)",5,17
38,D20,"(2, 31)",6,21
39,D21,"(13, 1)",5,10
43,D22,"(90, 32)",2,25
45,D23,"(87, 3)",8,11
46,D24,"(84, 10)",7,15
47,D25,"(53, 55)",5,12
48,D26,"(9, 5)",2,28
49,D27,"(44, 58)",5,25
50,D28,"(98, 16)",4,10
51,D29,"(51, 44)",4,23
52,D30,"(85, 68)",5,26
57,D31,"(72, 80)",2,12
58,D32,"(82, 74)",3,20
59,D33,"(86, 9)",0,20
62,D34,"(96, 27)",9,20
64,D35,"(77, 51)",4,19
67,D36,"(93, 83)",6,23
69,D37,"(9, 99)",7,10
70,D38,"(25, 70)",1,24
71,D39,"(22, 31)",2,11
75,D40,"(4, 66)",2,22
78,D41,"(45, 31)",8,20
84,D42,"(91, 68)",7,15
86,D43,"(9, 10)",2,13
88,D44,"(13, 23)",2,16
95,D45,"(19, 43)",6,18
97,D46,"(6, 64)",4,20
98,D47,"(69, 36)",5,20
99,D48,"(80, 10)",6,10
