time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(58, 88)",6,10
3,E2,"(35, 25)",6,23
5,E3,"(52, 44)",3,19
8,E4,"(35, 35)",8,23
9,E5,"(87, 57)",5,23
13,E6,"(74, 39)",7,20
14,E7,"(54, 86)",7,20
15,E8,"(3, 9)",0,18
16,E9,"(33, 56)",9,24
17,E10,"(31, 78)",2,23
18,E11,"(51, 47)",5,20
19,E12,"(5, 71)",7,12
20,E13,"(9, 44)",9,17
21,E14,"(65, 81)",4,18
24,E15,"(16, 85)",3,19
28,E16,"(88, 74)",1,29
30,E17,"(49, 79)",1,18
31,E18,"(93, 9)",6,12
36,E19,"(13, 36)",2,18
39,E20,"(56, 1)",4,28
41,E21,"(3, 32)",2,30
42,E22,"(83, 64)",0,18
43,E23,"(31, 5)",9,25
44,E24,"(92, 71)",4,17
45,E25,"(79, 0)",5,17
47,E26,"(11, 59)",8,23
49,E27,"(41, 59)",6,16
51,E28,"(82, 66)",2,27
52,E29,"(71, 74)",9,27
54,E30,"(85, 35)",7,17
55,E31,"(93, 82)",5,30
56,E32,"(29, 83)",9,18
58,E33,"(15, 26)",8,17
59,E34,"(58, 45)",4,22
60,E35,"(64, 0)",0,18
62,E36,"(67, 61)",8,13
65,E37,"(16, 39)",1,19
66,E38,"(34, 30)",0,22
68,E39,"(99, 8)",2,14
70,E40,"(4, 63)",7,18
71,E41,"(20, 24)",0,27
74,E42,"(75, 49)",0,13
81,E43,"(28, 12)",1,29
82,E44,"(79, 14)",6,12
84,E45,"(86, 34)",1,20
85,E46,"(95, 81)",2,14
86,E47,"(71, 34)",4,28
91,E48,"(57, 30)",7,14
92,E49,"(60, 31)",2,28
96,E50,"(64, 16)",0,13
97,E51,"(92, 41)",7,26
98,E52,"(59, 7)",3,22
