time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(32, 45)",4,23
3,D2,"(79, 8)",8,21
5,D3,"(1, 68)",6,12
8,D4,"(41, 33)",7,11
10,D5,"(44, 3)",2,23
11,D6,"(86, 18)",5,17
16,D7,"(39, 18)",4,22
17,D8,"(68, 43)",8,13
20,D9,"(7, 94)",2,24
22,D10,"(64, 31)",3,20
24,D11,"(50, 99)",0,18
25,D12,"(85, 53)",5,21
26,D13,"(57, 43)",3,15
27,D14,"(7, 53)",6,26
30,D15,"(77, 1)",7,15
32,D16,"(57, 14)",0,28
33,D17,"(83, 55)",8,21
34,D18,"(17, 24)",3,17
36,D19,"(3, 95)",5,14
37,D20,"(53, 28)",8,23
38,D21,"(24, 49)",1,25
40,D22,"(60, 93)",1,14
41,D23,"(45, 70)",9,10
42,D24,"(45, 36)",5,16
43,D25,"(6, 13)",8,13
45,D26,"(19, 14)",7,12
46,D27,"(16, 71)",0,29
47,D28,"(48, 92)",2,29
50,D29,"(16, 49)",0,23
56,D30,"(80, 67)",7,20
58,D31,"(91, 45)",5,20
59,D32,"(9, 44)",3,11
60,D33,"(22, 24)",1,12
61,D34,"(26, 36)",5,19
65,D35,"(19, 30)",4,15
66,D36,"(63, 95)",1,13
75,D37,"(8, 82)",2,14
79,D38,"(0, 87)",4,21
80,D39,"(60, 50)",3,26
82,D40,"(41, 68)",8,18
83,D41,"(72, 95)",0,26
84,D42,"(79, 0)",3,24
85,D43,"(100, 70)",8,27
86,D44,"(78, 63)",8,24
87,D45,"(72, 70)",9,22
91,D46,"(41, 32)",3,26
92,D47,"(63, 45)",2,30
93,D48,"(48, 44)",2,20
94,D49,"(97, 10)",4,29
95,D50,"(62, 72)",1,27
97,D51,"(27, 68)",1,19
98,D52,"(47, 45)",9,20
99,D53,"(92, 67)",3,11
