time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(6, 65)",4,23
2,D2,"(13, 17)",0,14
4,D3,"(67, 30)",7,27
5,D4,"(18, 11)",9,22
6,D5,"(95, 24)",0,23
7,D6,"(85, 57)",9,12
11,D7,"(39, 22)",9,13
12,D8,"(41, 1)",6,12
14,D9,"(14, 30)",5,20
15,D10,"(23, 94)",9,12
17,D11,"(50, 77)",7,30
19,D12,"(15, 83)",0,24
20,D13,"(46, 100)",5,30
22,D14,"(78, 36)",5,25
24,D15,"(64, 28)",4,27
27,D16,"(0, 83)",3,29
28,D17,"(15, 68)",6,10
32,D18,"(100, 19)",0,10
33,D19,"(36, 65)",5,10
35,D20,"(92, 6)",2,23
40,D21,"(84, 64)",3,28
42,D22,"(16, 10)",5,27
43,D23,"(93, 22)",9,28
45,D24,"(15, 60)",9,28
46,D25,"(78, 86)",6,19
47,D26,"(73, 22)",9,12
48,D27,"(50, 6)",3,21
50,D28,"(34, 95)",3,23
51,D29,"(79, 30)",6,25
52,D30,"(60, 21)",5,20
53,D31,"(47, 40)",9,15
57,D32,"(100, 45)",2,18
59,D33,"(17, 80)",7,27
60,D34,"(43, 95)",3,26
61,D35,"(35, 2)",0,15
62,D36,"(76, 85)",9,13
70,D37,"(1, 32)",7,17
72,D38,"(1, 9)",6,13
73,D39,"(25, 83)",3,23
76,D40,"(15, 23)",8,24
77,D41,"(56, 75)",1,10
80,D42,"(9, 7)",5,30
81,D43,"(47, 32)",1,28
85,D44,"(7, 82)",1,18
86,D45,"(14, 1)",0,16
90,D46,"(18, 7)",1,23
91,D47,"(11, 81)",5,24
95,D48,"(2, 81)",0,18
96,D49,"(9, 7)",7,10
97,D50,"(68, 85)",9,21
